method,setting,example_id,question_type,level,question,gold_titles,retrieved_titles,any_evidence_recall@2,any_evidence_recall@5,any_evidence_recall@10,full_evidence_recall@2,full_evidence_recall@5,full_evidence_recall@10,partial_evidence_recall@2,partial_evidence_recall@5,partial_evidence_recall@10,reciprocal_rank_at_10,reciprocal_rank_at_50
rerank,pooled,5a7cb9b95542990527d55515,bridge,hard,"What is the year of the event that occured first, Making Today a Perfect Day was produced, or Frozen was produced?",Frozen Fever | Making Today a Perfect Day,Making Today a Perfect Day | Perfect Day (Cascada album) | Perfect Day (Jim Jones song) | One Perfect Day (Lydia Denker song) | A Perfect Day (song) | Frozen Fever | Shaggy Dog Story (TV) | New Scandinavian Cooking | Summer Olympic Games | A Day with Doodles | Snow White: The Fairest of Them All | List of Walt Disney Pictures films | Children's Day (Japan) | The Year Without a Santa Claus | Armed Forces Day (Poland) | AD 43 | Jeep Wagoneer (SJ) | Queen's Day (disambiguation) | 31st Golden Globe Awards | The Year of the Dog (film) | Quaternary | 2013 Young Hollywood Awards | 51st Golden Globe Awards | FreedomFilmFest | Kyokusui-no-en | 1957 Indianapolis 500 | The Year Without a Santa Claus (2006 film) | 2014 FIFA World Cup | London International Documentary Festival | The Eighth (United States) | Thomas H. Ince | I Was a Satellite of the Sun | Koningsdag | 61st Golden Globe Awards | Happy Death Day | Garifuna Settlement Day | Marsha Albert | 1980 Ms. Olympia | 2015 Cricket World Cup opening ceremony | Oppenheimer Award | Independent Spirit Award for Best First Feature | Timeline of the SARS outbreak | 12th Youth in Film Awards | Second inauguration of Ronald Reagan | 2014 Young Hollywood Awards | Amen: The Awakening | 1981 Ms. Olympia | E. J. Carroll | 1965 Birthday Honours | Rankin/Bass Productions,1,1,1,0,0,1,0.5,0.5,1.0,1.0,1.0
rerank,pooled,5a867089554299211dda2b30,comparison,hard,"Which magazine is published more often, Shonen Jump or Rolling Stone?",Rolling Stone | Shonen Jump (magazine),Shonen Jump (magazine) | Weekly Shonen Jump (American magazine) | Rolling Stone | List of Naruto chapters (Part I) | Cross Manage | The Prince of Tennis | Nisekoi | Kyosuke Usuta | List of Bobobo-bo Bo-bobo chapters | Keith Richards | Gallery (magazine) | Wonder en is gheen Wonder | The Progressive Populist | Gimme Shelter (album) | Hänt Bild | Snoecks | Peter Swales (historian) | Index Magazine | List of Billboard 200 number-one albums of 2002 | List of magazines in Malaysia | Look (UK magazine) | Vanguard (magazine) | Science Fantasy (magazine) | Lifestyle magazine | Christianity Today | Chrysalis (magazine) | M Music &amp; Musicians | Dim Gray Bar Press | The Best of Roald Dahl | Customer magazine | Roald Dahl: Collected Stories | List of magazines in Portugal | British Journal | The Little Review Gallery | Winfred Blevins | Penske Media Corporation | List of magazines in Austria | Stone Stanley Entertainment | Journal of Thoracic Disease | Andre Norton Award | Fire! (manga) | The Stones (TV series) | Manga Bible (series) | Roald Dahl | Nebula Award for Best Novel | Ian McEwan | Roald Dahl short stories bibliography | Young adult fiction | 2011 Pulitzer Prize | Irish Bulletin,1,1,1,0,1,1,0.5,1.0,1.0,1.0,1.0
rerank,pooled,5ae1801955429901ffe4aec4,bridge,hard,Where is the Cocoa Krispies and former Superman sponsor located?,Adventures of Superman (TV series) | Kellogg's,1 Wall Street Court | Cocoa Krispies | Kellogg's | Superman: Tower of Power | General Mills | The Works (restaurant) | Digital Media Factory | Halloween Adventure | Robert's American Gourmet Food | Twisties | Tysons Galleria | Schwartz's | Carrefour | Hero Certified Burgers | PepsiCo | California Center for Public Health Advocacy | Snackbox Food Holdings | Lush (company) | Great Eastern Conventions | Jonathan Meath | Original Outlet Mall | Greene King | CapitaGreen | Carreras Cigarette Factory | Gum Wall | Snack Foods Limited | Kripalu Center | Mall of New Hampshire | Spencer Gifts | Nidderdale Museum | Carey Olsen | Manischewitz | Noel C. Bloom | Darrell Crate | Rolling Acres Mall | KOKO-FM | Tim Hortons | RetailMeNot | EpiCentre K | Kiyoshi Kohatsu | Skyscraper National Park | Jessica Todd Harper | Corey Smith (artist) | Kang and Kodos | Ron Joyce | Toyota Pro/Celebrity Race | Sold (TV series) | New Scandinavian Cooking | Mat Dan | Ouch! (gum),0,1,1,0,0,0,0.0,0.5,0.5,0.3333333333333333,0.3333333333333333
rerank,pooled,5a76387d554299109176e6ba,comparison,hard,Who was born first Am Rong or Ava DuVernay ?,Am Rong | Ava DuVernay,"Ava DuVernay | Am Rong | Emayatzy Corinealdi | This Is the Life (2008 film) | Virginia Foster Durr | Leontyne Price | Valentina Tereshkova | Hannah Gale | Shirley Temple | Sela Ward | Mehmet Tillem | Marissa Perry | Julie Ordon | Monica Lewinsky | Gita Dey | Evelina Simonaho | Roslyn Dundas | Amanda Lepore | Cressida Bonas | Mona Scott-Young | Elisabeth Murdoch (businesswoman) | Janet Jackson | Maureen Dragone | Vanessa White | Domitia Lepida the Elder | June Thomson | Nora Rocha | Anthony Avent | Erika Moulet | Debashree Roy filmography | Indriati Iskak | Molly Childers | Dayna Hart | Robert Caesar Childers | Despoina | Esma Sultan (daughter of Abdul Hamid I) | Margareth Madè | Edith the Fair | Ferdi Taygan | Gretchen Osgood Warren | Mat Dan | Esma Sultan (daughter of Ahmed III) | Coco Ho | Gevheri Kadın | Finn Iunker | Ottavio Alessi | Lord of Islay | Patrick IV, Earl of March | Khosrow IV | Scout Tufankjian",1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0
rerank,pooled,5abd0d635542992ac4f381b8,bridge,hard,How many days did it take the Best New Artist of 2009 to sell 2 million copies of an album in the UK and break a twenty year old record?,Adele | Robson &amp; Jerome (album),Robson &amp; Jerome (album) | List of Billboard 200 number-one albums of 2002 | The Burning Red | The Foundation (Zac Brown Band album) | Encore (Eminem album) | 5:55 | Billy Ray Cyrus discography | Every End of the Day | The Hour of Bewilderbeast | Adele | MTV Video Music Award for Best New Artist | Slade | My Fair Lady (Broadway cast recording) | Spellbound (TVXQ album) | Headlines! | Japan Record Award for Best New Artist | Alan Jackson albums discography | I Don't Care (Fall Out Boy song) | Poison (American band) | Feel Good Inc. | Levolution (album) | 10 Hronia Mazi | Guns N' Roses discography | Daughtry (album) | Greatest Hits (Dan Fogelberg album) | Lana Del Rey discography | Emotional Technology | Hold Me in Your Arms (album) | The College Dropout | Skin Yard (album) | Graduation (album) | Kill the Lights (Luke Bryan album) | Old 8×10 | Rabid Neurosis | Puerto Roc Records | Join Hands | In It to Win It (Saliva album) | Clouds (Apollo Brown album) | Perfect Day (Cascada album) | M Music &amp; Musicians | Late Registration | In Death Reborn | I've Been Working | Thirty Eight (album) | The Long Road Home | Innocent Records | Mike Smith (A&amp;R man) | 2014 S/S | Hip Hop Since 1978 | Change Has Come,1,1,1,0,0,1,0.5,0.5,1.0,1.0,1.0
rerank,pooled,5ae68fcb5542992ae0d1635b,bridge,hard,"""Ew!"" is a song by a television host born where?",Ew! | Jimmy Fallon,Ew! | Zhu Xun | Jimmy Fallon | Anna Simpson | Keith Bilbrey | Kelly Osbourne | Jason Byrne (comedian) | Jonathan Meath | Kansas Song | A Rather Blustery Day | U Know What's Up | Ronn Owens | Ade Edmondson | Heffalumps and Woozles | Song of Arizona | Making Today a Perfect Day | Be Our Guest | Puerto Roc Records | Muyiwa Olarewaju | ♯JusticeForFlint | Curt Menefee | Here (1954 song) | Chim Chim Cher-ee | Mark Britten | Live World Tour: Catch Me in Seoul | Yoann Lemoine | Johnny Angel Wendell | The Nerdist Podcast | Even Steven Levee | Yunho | Gus Williams (musician) | Michael Finnegan (song) | Café (musician) | Blast! (musical) | Hallelujah! I'm a Bum (album) | M Music &amp; Musicians | New Scandinavian Cooking | Kingston Morning | Family Reunion (Saliva song) | My Generation (talk show) | Daniel House | Grand Ole Opry | The Drop-In (podcast) | Infinity Cat Recordings | Why Is There Air? | Local H | Music Maker (label) | Kyo (musician) | Chicago Public Media | Digital Media Factory,1,1,1,0,1,1,0.5,1.0,1.0,1.0,1.0
rerank,pooled,5ab28b12554299449642c8ee,bridge,hard,The northern English anglian Kingdom in the Humber estuary spoke what dialect of english?,Kingdom of Northumbria | Northumbrian dialect,"Kingdom of Northumbria | Northumbrian dialect | Essex dialect | English language | Humberhead Levels | Humber Forts | Cumbrian dialect | Humberside | Humber Warhawks | South Ferriby | M180 motorway | History of the East Riding of Yorkshire | Old Frisian | Proto-Norse language | Old Saxon | List of rulers of the Kingdom of the Isles | Kingdom of the Isles | Dutch language | Scottish Borders | Durotriges | Haddington, East Lothian | Bedale | Borough of Berwick-upon-Tweed | Corieltauvi | History of England | Finchampstead | Dirleton | Øresund Region | Eccles, Greater Manchester | Yellowcraigs | Battle of Clitheroe | History of Wales | Aonghus Mór | Boston, Lincolnshire | Øresund | Kirton, Suffolk | Kirton End | Catuvellauni | Willoughton | Kelsall | Stramshall | Three Little Kittens | Bucketty | Row, Row, Row Your Boat | Pulham Market | Manor of Rivington | Aiken Drum | Sussex chicken | Strawberry Park, Cheshire | Tweedledum and Tweedledee",1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0
rerank,pooled,5a7133565542994082a3e65c,bridge,hard,"What Kentucky county has a population of 60,316 and features the Lake Louisvilla neighborhood?","Lake Louisvilla, Louisville | Oldham County, Kentucky","Lake Louisvilla, Louisville | Oldham County, Kentucky | Casey County, Kentucky | Lakeland, Tennessee | Kentucky County, Virginia | Orlinda, Tennessee | Brown County, Kansas | McLean, Virginia | Wheeling Island | West Memphis, Arkansas | Sullivan County, New Hampshire | Covington, Tennessee | Wytheville, Virginia | Valhalla Highlands Historic District | Kansas City metropolitan area | Brown State Fishing Lake | Higgins Lake, Michigan | Higgins Lake | Osage State Fishing Lake | John Bowman (pioneer) | Benjamin Logan | Greater Newport Rural Historic District | Middlebourne Historic District | Kentucky Oaks Mall | Yangzong Lake | John Logan (pioneer) | Shawnee State Fishing Lake | Bratislava | Scottsburg Courthouse Square Historic District | Commanda Lake | Cromwell's Run Rural Historic District | Kingsley Dam | Ingram–Schipper Farm | Lake District Mysteries | Muddy Creek Forks Historic District | Park City Center | Jeff Hoover | Superman: Tower of Power | Stacey Kent | CommunityAmerica Ballpark | Scott County Transit | Kent County Cricket Club in 2011 | Kent County Cricket Club in 2010 | Kent County Cricket Club in 2013 | 2008 Kansas City Wizards season | Shawnee Mission District Stadium | Shreveport Steamer | Prophetstown State Park | National Archives of Zambia | .ky",1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0
rerank,pooled,5abbd3ac55429931dba1458b,comparison,hard,Are both Duke Energy and Affiliated Managers Group based in Massachusetts?,Affiliated Managers Group | Duke Energy,"Affiliated Managers Group | Duke Energy | Darrell Crate | Duke Energy Florida | Progress Energy Inc | Sean Healey | Crescent Communities | Sabal Trail Transmission Pipeline | Gulfstream Natural Gas Pipeline | Crystal River Energy Complex | Neil Blair | Pershing Square Capital Management | Kripalu Center | Halliburton | Kohlberg Kravis Roberts | Paul Manafort | Blackstone River and Canal Heritage State Park | Lincolnshire Management | Terren Peizer | Case Gym | Manhattan Life Insurance Company | Thomas Shea | Jonathan Michael Ansell | Bell Labs | Exxon | Sterling Entertainment Group | Mike Beard (politician) | Lowe's | Carey Olsen | Charlotte Hornets | Greene King | Allen &amp; Company Sun Valley Conference | General Mills | Henkel | Donald J. Hall Jr. | Peter Torry | Rubicon Drinks | 2016–17 Vermont Catamounts men's basketball team | Digital Media Factory | Leeds Equity Partners | Citadel Mall | John Roach &amp; Sons | Vermont Catamounts men's basketball | Pamela Gilbert | Walkers (law firm) | Mark Masons' Hall, London | 2015–16 Vermont Catamounts men's basketball team | Carnegie Mellon University | Everette James | 2011–12 Vermont Catamounts men's basketball team",1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0
rerank,pooled,5a85ab905542994c784ddb35,bridge,hard,"Two positions were filled in The Voice of Ireland b which British-Irish girl group based in London, England?",The Saturdays | The Voice of Ireland (series 4),"The Voice of Ireland (series 4) | The Saturdays | List of Girls Aloud concert tours | On Your Radar | Headlines! | Official Ireland | History of Irish Americans in Boston | Sinn Féin Republican Youth | Queen's University Belfast A.F.C. | Irish Fairy Tales | Frances Fitzgerald (politician) | Leader of Fine Gael | Hume–Adams dialogue | Irish Bulletin | Catholic Church in Ireland | Au Pairs (band) | Molly Childers | Erskine Barton Childers | Robin Bailie | Leader of Sinn Féin | Claire Liddell | Jason Byrne (comedian) | Workers' Party of Ireland | History of Sinn Féin | Brian Kennedy (singer) | British people | Steve Nallon | Earl Belmore | Gerry Adams | Patrick Kennedy (folklorist) | Republican Sinn Féin | Florence Nagle | Oh, No! Not THEM! | James Reilly (Irish politician) | The Young Ones (TV series) | The Caledonia Soul Orchestra | Irish prose fiction | B2K | Donegal Celtic F.C. | His Band and the Street Choir | Duets: Re-working the Catalogue | The Voice Teens (Philippine TV series) | Aonghus Mór | Yvonne Ridley | Paddy O'Toole | Alice David | Lady Antebellum | You and Me (Uniting Nations song) | The Voice Kids (Arabic TV series) | Lostprophets",1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0
rerank,pooled,5a8d93ad554299653c1aa13d,comparison,hard,"Who was also an actor, Serri or John Fogerty?",John Fogerty | Serri (singer),John Fogerty (engineer) | John Fogerty | John Frederick Fogerty | Joseph Fogerty Sr. | Serri (singer) | John Fogerty (album) | The Long Road Home | John Ince (actor) | Jacques Sernas | John Lithgow | John Pappas | John Waters | John Amos | Ralph Ince | James Dean | Pietro Germi | Corey Allen | Patrick Tatten | David Dencik | Brian Dennehy | Al Pacino | Ronald Reagan | James Roland MacLaren | Spencer Bell (actor) | Branko Tomović | Roy Holder | Araby Lockhart | Július Satinský | Shirley Temple | Steve Nallon | George Abbott | Alain Resnais | Sela Ward | Henrik Dorsin | E. J. Carroll | Mihai Mălaimare Jr. | Raimund Marasigan | Chris Marker | Semyon Aranovich | John MacGregor | Frank McDonald (director) | Joseph McGrath (film director) | Kenneth Posner | Earl and Edgar McGraw | Ottavio Alessi | Charles Hastings Judd | Michael Atkinson | Noel C. Bloom | Kiyoshi Kohatsu | Grease: The New Broadway Cast Recording,1,1,1,0,1,1,0.5,1.0,1.0,0.5,0.5
rerank,pooled,5a886886554299206df2b258,bridge,hard,"What is the international football competition for women that Liu Ailing played in the 1991,1995, 1999 editions?",FIFA Women's World Cup | Liu Ailing,Liu Ailing | FIFA Women's World Cup | 1997 FA Women's Cup Final | EAFF E-1 Football Championship (women) | Women's Nordic Football Championship | EAFF E-1 Football Championship | Geri Donnelly | 2000 FA Women's Cup Final | Gambia women's national football team | 2016 COTIF Tournament | Switzerland women's national football team | 2002 FA Women's Cup Final | 1994 FA Women's Cup Final | 2017 FA Women's Cup Final | 2016 FA Women's Cup Final | 2015 FA Women's Cup Final | Nora Rocha | Sammy Howarth | 1991 Ms. Olympia | Guo Jie | 1991 Mr. Olympia | Emma Carney | 2010 Commonwealth Games | 2015 Wimbledon Championships – Women's Doubles | 2015 Rogers Cup – Women's Doubles | 2008 Summer Olympics | Sommeren '92 | 1981 Ms. Olympia | 2010 Commonwealth Games medal table | 1984 South Asian Games | 1980 Ms. Olympia | Li Na | Atiqur Rahman Meshu | 2011 French Open – Women's Singles | Zhu Xun | Jackie Lou Blanco | 1982 US Open – Mixed Doubles | Gymnastics at the 2002 Asian Games | The Class of '92 | Brylan Van Artsdalen | Sport &amp; Leisure Swifts F.C. | Miss Nepal 2010 | Ayesha Farooq | 6 Hours of Mexico | Indriati Iskak | Xin Zhui | Janine Gutierrez | I&quot;s | Bu Xiaolin | Xiapu County,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0
rerank,pooled,5a7c6bcc55429935c91b519c,bridge,hard,Rock Springs is a collection of short stories by an author born in what year?,Richard Ford | Rock Springs (short story collection),"Rock Springs (short story collection) | Richard Ford | A Good Man Is Hard to Find and Other Stories | Roald Dahl: Collected Stories | The Collected Short Stories of Roald Dahl | The Best of Roald Dahl | Winfred Blevins | Richard Marsh (author) | Carol Shields | Kurt Vonnegut | Wendell Berry | Roald Dahl | Emma Bull | Roald Dahl short stories bibliography | The Roald Dahl Treasury | Jack and His Comrades | Melissa Fay Greene | Penelope Lively | Cultural depictions of Harold Godwinson | The Scourge of the Desert | Pluck and Luck | Herbert Brean | Bridge to Terabithia (novel) | Summer of the Monkeys | Rick Wilber | Jay Cronley | Bread and Roses, Too | Little Big Man (novel) | C. Hugh Holman | Young adult fiction | Murder of Grace Brown | Irish Fairy Tales | The Greek Princess and the Young Gardener | Folk rock | Lake District Mysteries | Clinton Walker | National Lampoon 1964 High School Yearbook Parody | Sally Gibson | Arrow Rock, Missouri | James Gamble Rogers II | Cold Spring, New York | Snoecks | Buried Country | The Twenty-fifth Anniversary Anthology | Claudia Durst Johnson | Spring Hill station | London Review of Books | Michael Finnegan (song) | Gimme Shelter (disambiguation) | Music City Queen",1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0
rerank,pooled,5a825bb455429940e5e1a874,bridge,hard,Folie à Deux is a studio album by the American rock band formed in which city?,Fall Out Boy | Folie à Deux (album),"Folie à Deux (album) | Headfirst Slide into Cooperstown on a Bad Bet | America's Suitehearts | I Don't Care (Fall Out Boy song) | Welcome to the New Administration | Believers Never Die Tour Part Deux | What a Catch, Donnie | Daughtry (album) | Suicide (1977 album) | Aurelio Valle | Levolution (album) | The Beach Boys | Extrema (band) | I Against I | Au Pairs (band) | His Band and the Street Choir | Join Hands | B2K | Double Trouble (band) | The Suicide File | Radio Amor | Perfect Day (Cascada album) | Kevin Shields | Live at Carnegie Hall (Stevie Ray Vaughan album) | The Famines (band) | An Imaginary Country | Timbiriche VIII &amp; IX | American Hardcore (film) | Robson &amp; Jerome (album) | INXS | Hate Them | Rory Attwell | Kiss (Carly Rae Jepsen album) | Lostprophets | Les Chansons d'Aragon | Live in Japan (John Coltrane album) | L'affiche rouge | The Caledonia Soul Orchestra | Double Dagger | Tubular Bells for Two | Paris Awakens | Big Stone Gap (film) | Circle. Square. Triangle | Team Fortress 2 | Fomorians | Italian American One Voice Coalition | Frenchman Formation | Avatar: The Last Airbender (season 2) | Second Best (film) | 2006–07 Wigan Athletic F.C. season",1,1,1,0,0,0,0.5,0.5,0.5,1.0,1.0
rerank,pooled,5a72a0be5542992359bc3143,bridge,hard,"This work of literature _______ , known by its Greek title Oedipus Tyrannus was argued by Sigmund Freud to be one of the greatest works of world literature in his 1928 article. ",Dostoevsky and Parricide | Oedipus Rex,"Oedipus Rex | Dostoevsky and Parricide | The Interpretation of Dreams | The Life and Work of Sigmund Freud | Freud and Philosophy | Critical approaches to Hamlet | Freud: A Life for Our Time | Peter Swales (historian) | The Assault on Truth | Satyricon | Why Freud Was Wrong | Six Violin Sonatas, Op. 5 (Vivaldi) | Seumas MacManus | Patterns of Sexual Behavior | Crime and Punishment | Matter and Memory | W. F. Morris | Winfred Blevins | Enrique Banchs | Jane Marcus | Adriana Trigiani | A Thing of Beauty | Armando Mook | Roald Dahl short stories bibliography | Georges-Henri Bousquet | The Devils (play) | Moina Mathers | Virginia Woolf | Arthur Conan Doyle | Revenge tragedy | José Echegaray | Pavel Alexandrov | Orlando: A Biography | The Mask of Dimitrios | William R. Harwood | Shakespearean tragedy | Time and Free Will | Arild Nyquist | Semyon Aranovich Gershgorin | I, Too (Langston Hughes poem) | Ghulam Nabi Firaq | Douglas Ainslie | Anthology of Fantastic Zoology | The Most Incredible Thing | Music composition and composers in Pristina | E. Mavis Hetherington | Voltaire in Love | Irish prose fiction | By the Beautiful Sea (song) | Cultural depictions of Harold Godwinson",1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0
rerank,pooled,5ade15f35542997545bbbe47,bridge,hard,Katherine Waterston and Chrisann Brennan has what in common?,Chrisann Brennan | Katherine Waterston,Katherine Waterston | Chrisann Brennan | Lisa Brennan-Jobs | The Bite in the Apple | Manhattan Romance | Lea Thompson | Blythe Danner | Katherine Kath | Boston Common (TV series) | Penny (The Big Bang Theory) | Shaunna O'Grady | Hilarie Burton | Anna Simpson | Alie Ward | Susie Bright | Vanessa White | Laura Linney | Marissa Perry | Molly Childers | Amanda Lepore | Katie Landers | Paige Matthews | Virginia Foster Durr | Gretchen Osgood Warren | Mona Scott-Young | Sage Kirkpatrick | Caroline Spencer | Rose McGowan | Christy Sutherland | Johanna Bennett | Sammy Howarth | Karen Clark Sheard | Nancy K. Pearson | Sian Powers | Claire Liddell | Supagroup | Charmed | Lady Antebellum | Jessica Mulroney | Jawbreaker (film) | The Voice of Ireland (series 4) | Janine Gutierrez | Søren Rasted | Power of Three (Charmed) | Noel C. Bloom | Vanessa Bley | Partners (2012 TV series) | 1982 US Open – Mixed Doubles | 1983 Volvo International – Doubles | List of Texas Tech Lady Raiders in the WNBA Draft,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0
rerank,pooled,5a77cb5e55429967ab1052a7,bridge,hard,"The voice of Homer Simpson also voices what alien character in the television series ""The Simpsons""?",Dan Castellaneta | Kang and Kodos,Dan Castellaneta | Hubert Gagnon | Do the Bartman | Grampa Simpson | Ned Flanders | Patty and Selma | Krusty the Clown | Kang and Kodos | Homer to the Max | The Itchy &amp; Scratchy Show | Good Night (The Simpsons short) | Santa's Little Helper | Postcards from the Wedge | The Telltale Head | Bart to the Future | Joey Miyashima | Bart Gets Hit by a Car | Brother from Another Series | Bart the Fink | Richard Kind | Jim Cummings | Avatar: The Last Airbender (season 2) | Iroh | Gary Anthony Williams | Robby Benson | Alien (film) | Raymond Ochoa | Larry Drake | Anna Simpson | Kate Higgins | Lucas Grabeel | Sherry Gunther | Brian Doyle-Murray | Cheech Marin | Ralph Garman | Roland Rat | Milton (cartoon) | The Voice of the Philippines | Voice (film) | Andy's Ancestry | Chris Hardwick | Kristof Konrad | Dog Tales (1958 film) | Barnyard Dawg | Marta Ribera | Gonzo (Muppet) | Matt Kennedy Gould | The Voice Kids (Arabic TV series) | Mark Britten | Jonathan Meath,1,1,1,0,0,1,0.5,0.5,1.0,1.0,1.0
rerank,pooled,5a83aaeb5542996488c2e483,bridge,hard,What studio album did Kanye West record with Roc-A-Fella Records and soul singer Dwele?,My Beautiful Dark Twisted Fantasy | Power (Kanye West song),Graduation (album) | Late Registration | My Beautiful Dark Twisted Fantasy | The College Dropout | Watch the Throne | Power (Kanye West song) | The People (Common song) | Flashing Lights (Kanye West song) | Hip Hop Since 1978 | PRhyme | Puerto Roc Records | Seasoned Veteran | Encore (Eminem album) | List of songs recorded by Linkin Park | Alan Jackson albums discography | In It to Win It (Saliva album) | Levolution (album) | Old 8×10 | Feel Good Inc. | Daughtry (album) | Chris Hanzsek | Ungod | High Lonesome (Randy Travis album) | Lil Ru | The Foundation (Zac Brown Band album) | Barbara Higbie | Clouds (Apollo Brown album) | Emotional Technology | Perfect Day (Cascada album) | Drop the World | Lana Del Rey discography | Lonestar discography | The Long Road Home | Numb (Rihanna song) | In Death Reborn | Change Has Come | B2K | Omarion | Billy Ray Cyrus discography | List of Billboard 200 number-one albums of 2002 | Booty Luv | Kingston Morning | Innocent Records | Cargo Records (Canada) | The Monster (song) | Encore (Eminem song) | Daniel House | Mike Smith (A&amp;R man) | Vance Powell | Rabid Neurosis,0,1,1,0,0,1,0.0,0.5,1.0,0.3333333333333333,0.3333333333333333
rerank,pooled,5ac4392e5542997ea680ca32,comparison,hard,Were Enrique Carreras and Lionel Ngakane both filmakers during the 20th century? ,Enrique Carreras | Lionel Ngakane,Enrique Carreras | Lionel Ngakane | Enrique Grau | Manuel Quiroga (violinist) | Enrique Echeverría | John Darby (Dean of Chester) | Carreras Cigarette Factory | Julián Hernández (filmmaker) | Scott Sidney | Ottavio Alessi | Al Pacino | Alain Resnais | Ralph Ince | 1920 (film) | John Ince (actor) | Jacques Sernas | Lev Kuleshov | George Abbott | Thomas H. Ince | Frank McDonald (director) | Semyon Aranovich | Chris Marker | Altair (film) | John Waters | Cineriz | James Roland MacLaren | Carlos Rendón Zipagauta | Jory Prum | Giuseppe Verdi (film) | 1920 (film series) | Jacopo Puccini | Alencier Ley Lopez | Francesco Scarlatti | Bruno Kirby | Domenico Scarlatti | Marco Da Silva (dancer) | Hall &amp; Oates | Three are Three | E. J. Carroll | Július Satinský | Tomaso Albinoni | Mihai Mălaimare Jr. | Raz-B | Kiyoshi Kohatsu | 12th Youth in Film Awards | Gus Williams (musician) | Celebrity Home Entertainment | Noel C. Bloom | Arnold Schwarzenegger filmography | La Femme Musketeer,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0
rerank,pooled,5a7f5c9f55429969796c1a0f,bridge,hard,The city that contains the Yunnan Provincial Museum is also known by what nickname?,Kunming | Yunnan Provincial Museum,"Kunming Museum | Yunnan Provincial Museum | Kunming | Dian Lake | Luang Namtha Museum | Yangzong Lake | Dali–Ruili Railway | Xin Zhui | Pearl River (China) | Wolong Special Administrative Region | Dazhou | Tongcheng Subdistrict, Fuding | Tinghu District | Yingkou | Dafeng District | Fuding | Clock Tower of Murshidabad | Gulangyu | Xiapu County | Sinopieris | Yandu District | Inner Mongolia University of Technology | Horqin Left Rear Banner | Shanghai | Chahar Right Rear Banner | Musée Henri-Mathieu | Roman Catholic Diocese of Yingkou | Shuangmiao, Inner Mongolia | Ordos City | Hanggin Rear Banner | Inner Mongolia First Machinery Group Corporation | Dalian Zhoushuizi International Airport | Crataegus pinnatifida | Urad Rear Banner | Fuding Railway Station | Taimushan Railway Station | Inner Mongolia Medical University | Yingkou East Railway Station | Yingkou Lanqi Airport | Great Hall of the People | Shanghai Grand Theatre | G5511 Jining–Arun Expressway | The Dragon, the Hero | Bank of China Tower (Hong Kong) | Zhukaigou culture | Columbia University | Guo Jie | Cultural Property (Japan) | Journal of Thoracic Disease | Japan Record Award for Best New Artist",1,1,1,0,1,1,0.5,1.0,1.0,0.5,0.5
rerank,pooled,5a8b770f5542995d1e6f13a7,bridge,hard,"Where is the singer of ""B Boy"" raised?",B Boy (song) | Meek Mill,B Boy (song) | B Boy Baby | Omarion | Raz-B | B2K | Badly Drawn Boy | Imajin | Aurelio Valle | About a Boy (soundtrack) | Anna Simpson | Dr. Freeze | The Beach Boys | Nicki Minaj | Small Town Boy (song) | Vanessa Bley | Under the Blue Moon | The Journey (Immature album) | 'Tis Autumn | Something to Talk About (Badly Drawn Boy song) | Shashaa Tirupati | History (band) | The Bailey Brothers and the Happy Valley Boys | Cho Kyuhyun | Brian Kennedy (singer) | Sunset Blvd. (Yancey Boys album) | Gus Williams (musician) | Gumbo (PJ Morton album) | American Beauty/American Psycho Tour | Mark Britten | Adele | The Boy Next Door (album) | Supagroup | Not the Boy Next Door | Lady Antebellum | Vanessa White | Mark Arm | Lil Ru | Patrick Tatten | Daniel House | Local H | Harry Connick Jr. | Graduation (album) | Chris Hanzsek | She's Got the Rhythm (And I Got the Blues) | Søren Solkær | Hip Hop Since 1978 | Didi Beck | Mona Scott-Young | Ashley Young | Lewis Young,1,1,1,0,0,0,0.5,0.5,0.5,1.0,1.0
