method,setting,example_id,question_type,level,question,gold_titles,retrieved_titles,any_evidence_recall@2,any_evidence_recall@5,any_evidence_recall@10,full_evidence_recall@2,full_evidence_recall@5,full_evidence_recall@10,partial_evidence_recall@2,partial_evidence_recall@5,partial_evidence_recall@10,reciprocal_rank_at_10,reciprocal_rank_at_50
dense,pooled,5a8b452655429971feec468e,bridge,hard,Which close friend of an American former basketball player was signed for to play for the Timberwolves?,2000–01 Minnesota Timberwolves season | Kevin Garnett,2000–01 Minnesota Timberwolves season | Larry Friend | Muggsy Bogues | Kevin Garnett | Curt Smith (basketball) | Ricky Rubio | Tyler Kalinoski | Charles Teague (baseball) | Von McDade | Presley Askew | 1992–93 Charlotte Hornets season | Jerry Lucas | Richie Garner | Mike Edwards (basketball) | 1999 Kansas City Wizards season | Charlotte Hornets draft history | Anthony Avent | Delray Brooks | Ayana Walker | All-time Sporting Kansas City roster | Rick Clausen | 2008 Kansas City Wizards season | Eduardo Portela | History of the Minnesota Twins | Mouse Davis | 2014–15 Charlotte Hornets season | Memphis Hustle | List of Texas Tech Lady Raiders in the WNBA Draft | Philadelphia Baseball Wall of Fame | 2003 WNBA season | David Masur | Adam Thielen | Wayne Garland | Kevin Lockett | List of Charlotte Hornets seasons | Ivory Lee Brown | Anthony Woodson | History of the Washington Senators (1901–60) | James Blackmon Sr. | Jack Fox (baseball) | 2006 Miami Hurricanes football team | Hall &amp; Oates | Umar Akmal | Reggie Witherspoon (basketball) | J. J. Syvrud | 1997 Kansas City Wizards season | Dick Kauffman | Keith Bostic (American football) | LaRon Landry | Charlotte Hornets,1,1,1.0,0,1,1.0,0.5,1.0,1.0,1.0,1.0
dense,pooled,5a8d7b1755429941ae14dfc6,bridge,hard,What is the 2010 population of the city 2.1 miles southwest of Marietta Air Force Station?,"Marietta Air Force Station | Smyrna, Georgia","Marietta Air Force Station | Eldorado Air Force Station | 514th Flight Test Squadron | Topsham Air Force Station | 415th Flight Test Flight | 413th Flight Test Squadron | 419th Flight Test Squadron | Ellenbrook, Western Australia | 302d Air Division | 370th Flight Test Squadron | RAF Warmwell | 122d Fighter Squadron | One Marina Boulevard | Jaluit Atoll | RAF Cottesmore | 339th Flight Test Squadron | 122nd Fighter Aviation Squadron | Raleigh Executive Jetport | 10th Flight Test Squadron | Rabat | Hill Air Force Base | Republic Plaza (Singapore) | Parma Airport | Coimbatore International Airport | Logan International Airport | 122nd Hydroplane Liaison Squadron | Strasbourg | Newark, New Jersey | VMF-452 | Camp Pedricktown radar station | Bayuquan Railway Station | Hanggin Rear Banner | 410th Bombardment Squadron | VMF-215 | Tower City station | Grantley Adams International Airport | Sabaa Al Bour | Charlotte Douglas International Airport | VMF-511 | Goonellabah, New South Wales | John Glenn Columbus International Airport | Dalian Zhoushuizi International Airport | Millington, Tennessee | Pakistan Air Force | Yingkou Lanqi Airport | Pitt Meadows Airport | USS Belleau Wood (CVL-24) | Bhadrabas | Kripalu Center | Alstonville, New South Wales",1,1,1.0,0,0,0.0,0.5,0.5,0.5,1.0,1.0
dense,pooled,5ab6f0c25542995eadef00ea,comparison,hard,Are Buried Country and South of the Border both films turned into stage performances?,Buried Country | South of the Border (2009 film),Buried Country | List of accolades received by La La Land | In Country | South of the Border (2009 film) | 12th Youth in Film Awards | La La Land (soundtrack) | Chagrin Documentary Film Festival | R-Point | Kishore Dang | Sunset Las Palmas Studios | La Femme Musketeer | Dead at 17 | London International Documentary Festival | Los Cabos International Film Festival | Docville | Filming of James Bond in the 1990s | Deadfall (1993 film) | The War Is Over (film) | Paranormal Activity: The Marked Ones | Hollywood Outlaw Movie | FreedomFilmFest | The New Lot | Peter Hall (director) | Jump into Hell | Las Vegas Festival Grounds | Planet Terror | 1920 (film series) | The Great Movie Ride | Sunil Rawal | Big Stone Gap (film) | Drum Beat | Drama Desk Award for Outstanding Director | Tulu cinema | Academy Award for Best Film Editing | Paris Awakens | South of 8 | New Haven Documentary Film Festival | Nagesh Bhonsle | 500 Years Later | All Ages: The Boston Hardcore Film | The Current War | 9 to 5 (musical) | Motherland (2010 film) | Ako Mitchell | Piano Girl | Stark Electric Jesus | Ashley Cheadle | Take 21 | Rich Lee | Enrique Carreras,1,1,1.0,0,1,1.0,0.5,1.0,1.0,1.0,1.0
dense,pooled,5ab72a025542992aa3b8c7b8,comparison,hard,"""A Summer in the Cage"" and ""American Hardcore"" are both what kind of film?",A Summer in the Cage | American Hardcore (film),A Summer in the Cage | Wet Hot American Summer (series) | American Hardcore (film) | Planet Terror | Punk's Not Dead (2007 film) | All Ages: The Boston Hardcore Film | Time to Kill (1989 film) | Harsh Times | Just Another Romantic Wrestling Comedy | Gone in 60 Seconds (2000 film) | Combat Zone Wrestling | George Raft | Scouts Guide to the Zombie Apocalypse | Rings (2017 film) | The Deserter (1912 film) | David Ayer | In Country | 1920 (film series) | My Bloody Valentine 3D | Paranormal Activity: The Marked Ones | Robin Hood (2018 film) | Buddy film | Parody film | The Petrified Forest | South of 8 | Savage Weekend | Season of the Witch (2011 film) | Jump into Hell | Devil in the Flesh (1998 film) | Rough Shoot | One Night in Istanbul | Manson (film) | Julián Hernández (filmmaker) | 1920 (film) | Kishore Dang | Murder of Grace Brown | The General (1926 film) | La Belle Américaine | Hellfest (American music festival) | FreedomFilmFest | Brandon Dickerson | Spin Out (2016 film) | Aquaman (film) | Fatal Games | Awake (film) | Suicide Squad (film) | Life of Riley (2014 film) | Ashley Cheadle | Toys in the Attic (2009 film) | Gimme Shelter (1970 film),1,1,1.0,0,1,1.0,0.5,1.0,1.0,1.0,1.0
dense,pooled,5ade42b55542992fa25da717,bridge,hard,How many novels are there in the series of novels of which Shadows in Flight is the tenth novel ?,Ender's Game (series) | Shadows in Flight,Shadows in Flight | Merlin Book 10: Shadows on the Stars | Shadowshaper | Shadow War | Andy Straka | Walter Sorrells | Clear Skies! | Persistence of Memory | Dark Passage (film) | Roald Dahl | J. G. Farrell | W. F. Morris | The Diamond Chariot | Victoria Hanley | Kurt Vonnegut | Tom Clancy's Net Force Explorers: Deathworld | Tom Clancy's Net Force Explorers: High Wire | Tom Clancy's Net Force Explorers: Duel Identity | Tom Clancy's Net Force Explorers: Death Match | Tom Clancy's Net Force Explorers: Gameprey | Frostbite (Mead novel) | Flyboys (film) | Mai Al-Nakib | Rosario + Vampire | He Who Whispers | The Divide trilogy | Dime novel | Sheep (novel) | The Sum of All Fears | Castle Richmond | Ender's Game (series) | List of Square Enix companion books | Irish Fairy Tales | The Adventure of the Empty House | Vacuum Diagrams | Sinister (film) | Nisekoi | 11 Harrowhouse | Vampire Academy | Nebula Award for Best Novel | Three Comrades (novel) | Eric Ambler | The Mask of Dimitrios | 4 a.m. (novel) | Irish prose fiction | Young adult fiction | Animorphs | Pluck and Luck | The Twenty-fifth Anniversary Anthology | Richard Marsh (author),1,1,1.0,0,0,0.0,0.5,0.5,0.5,1.0,1.0
dense,pooled,5ae4c2b95542995dadf243ef,bridge,hard,One of the coaches of Southern Methodist University also played what role at the Arizona State Sun Devils?,Phil Bennett (American football) | SMU Mustangs football under Mike Cavan,1955 Arizona State Sun Devils football team | 1954 Arizona State Sun Devils football team | 1961 Arizona State Sun Devils football team | 1951 Arizona State Sun Devils football team | 1952 Arizona State Sun Devils football team | 1958 Arizona State Sun Devils football team | 1956 Arizona State Sun Devils football team | Arizona State Sun Devils football | Phil Bennett (American football) | SMU Mustangs football under Mike Cavan | 2006 Miami Hurricanes football team | Casey Weldon | Weldon Drew | Mouse Davis | Jeff Horner | 1899 Tennessee Volunteers football team | Buzz Peterson | 1938 Tennessee Volunteers football team | Brian Knorr | Larry Coker | 2015–16 VCU Rams men's basketball team | 1995–96 VCU Rams men's basketball team | Randall Cunningham II | Presley Askew | 1964 Illinois Fighting Illini football team | Frank Martin (basketball) | Darnell Autry | 1891 Tennessee Volunteers football team | Delray Brooks | Maggie Dixon Award | Rick Clausen | 1984 Tennessee Volunteers football team | Curt Johnson (soccer) | Tennessee Volunteers football statistical leaders | Reggie Witherspoon (basketball) | 1985 Tennessee Volunteers football team | Portland State Vikings football under Jerry Glanville | 2012 Colorado Buffaloes football team | 1983 Tennessee Volunteers football team | 2008 Fiesta Bowl | Vernon Fox | Jerry Lucas | Mike Edwards (basketball) | Randall Cunningham | 1930 Tennessee Volunteers football team | 1943 NAIA Division I Men's Basketball Tournament | Georgia Tech Yellow Jackets men's basketball | 1956 NAIA Division I Men's Basketball Tournament | 2014–15 VCU Rams men's basketball team | Richard Jacob,0,0,1.0,0,0,1.0,0.0,0.0,1.0,0.1111111111111111,0.1111111111111111
dense,pooled,5abf10b75542997719eab659,bridge,hard,What is the height of the player who won the 2015 AFL Rising Star award?,2015 AFL Rising Star | Jesse Hogan,2015 AFL Rising Star | AFL Rising Star | Jesse Hogan | 2015 Brownlow Medal | 2014 Brownlow Medal | Stephen Coniglio | Clayton Oliver | 2005 Brownlow Medal | 2007 Brownlow Medal | 2006 Brownlow Medal | Ibrahim Tall | 1995 Brownlow Medal | 1993 Brownlow Medal | 2011 Brownlow Medal | Jimmy Bartel | Daniel Talia | Marcus Bontempelli | Kevin Sheehan | Reds Bagnell | Calvin Tyler Scott | Lewis Young (Australian footballer) | Nick Holland | Alan Cransberg | Bill Freehan | Ricky Proehl | Curtis Glencross | Lawrence Austin | Brian Cook (football administrator) | Al Wilson (offensive lineman) | Ashley Young | Kurt Burris | Barton Lynch | Ryan Johansen | Frank Thomas (designated hitter) | 1976 Brownlow Medal | Donald Duffy | Nick Eddy | Ernest Foot | Jack Truelove | Scott Young (American football) | Michael Hjälm | Keith Bostic (American football) | BAFTA Rising Star Award | Anthony Woodson | Travis Richards | Pelé | Jeff Malcolm | Dick Kauffman | Darnell Autry | Jerry Lucas,1,1,1.0,0,1,1.0,0.5,1.0,1.0,1.0,1.0
dense,pooled,5add564a5542990dbb2f7e38,bridge,hard,Las Vegas Festival Grounds is north of the hotel that is owned by which company?,Circus Circus Las Vegas | Las Vegas Festival Grounds,"Las Vegas Festival Grounds | Flamingo Las Vegas | Circus Circus Las Vegas | Westgate Las Vegas Resort &amp; Casino | Downtown Las Vegas | Trump International Hotel Las Vegas | Air Vegas | Tropicana – Las Vegas Boulevard intersection | Sports in the Las Vegas metropolitan area | Rock in Rio USA | Sunset Las Palmas Studios | Summerlin, Nevada | ABQ Uptown | Holiday Inn Lake Buena Vista Downtown | Walt Disney World Dolphin | Vodafone Events Centre | Halloween Adventure | Concord Pavilion | VIP's | Theater Erfurt | Hellfest (American music festival) | Los Cabos International Film Festival | Faith Lutheran Middle School &amp; High School | DoubleTree by Hilton Hotel Los Angeles Downtown | Shanghai Grand Theatre | Casino, New South Wales | New York Life Building | Wisconsin Center | Best Western Lake Buena Vista Resort Hotel | The Surreal Life: Fame Games | One Marina Boulevard | 2010 Ms. Olympia | Palm Meadows Thoroughbred Training Center | 2011 Ms. Olympia | Bishop Manogue High School | Bishop Gorman High School | Tysons Corner Center | Boots and Hearts Music Festival | 2012 Ms. Olympia | Nevada Union High School | Doc NYC | Santa's Workshop (Colorado) | Chevron House | Festival Puccini | Wilton Mall | Hammerjack's | London International Documentary Festival | Longhorn Ballroom | The Forbury Hotel | Up Your Alley Fair",1,1,1.0,0,1,1.0,0.5,1.0,1.0,1.0,1.0
dense,pooled,5a738225554299623ed4abc3,comparison,hard,"Which musical fantasy film is older, Bedknobs and Broomsticks or The Muppet Christmas Carol?",Bedknobs and Broomsticks | The Muppet Christmas Carol,The Muppet Christmas Carol | List of The Muppets productions | Bedknobs and Broomsticks | The Age of Not Believing | A Christmas Story: The Musical | Gonzo (Muppet) | Santa Claus: The Movie | The Year Without a Santa Claus | Lights of Old Santa Fe | Rizzo the Rat | Bill Barretta | The Fairies | The Sword in the Stone (film) | Santa Claus in film | Peter Pan (1953 film) | A Christmas Carol | The Year Without a Santa Claus (2006 film) | Plush (film) | Hank Zipzer's Christmas Catastrophe | A Miser Brothers' Christmas | The Magical Legend of the Leprechauns | La Femme Musketeer | E. J. Carroll | Frozen Fever | Charles Eldridge | Snow White: The Fairest of Them All | Mary Poppins (film) | Drama Desk Award for Outstanding Director | Barbie and the Secret Door | Filthy Rich &amp; Catflap | Mabel Greer's Toyshop | The House That Jack Built (1967 film) | Sam Eagle | Toys in the Attic (2009 film) | Dog Tales (1958 film) | Roland Rat | Winnie the Pooh and the Blustery Day | The Boatniks | Laura Osnes | Lady and the Tramp | Home on the Range (2004 film) | Parody film | My Pal Trigger | Jonathan Meath | 9 to 5 (musical) | Mary Poppins (song) | Grease: The New Broadway Cast Recording | List of Walt Disney Pictures films | Santa's Workshop (Colorado) | Step in Time,1,1,1.0,0,1,1.0,0.5,1.0,1.0,1.0,1.0
dense,pooled,5a729e7b5542992359bc313d,bridge,hard,"Which river system in Chilhowie, Virginia was the starting place for most Longhunters?",Holston River | Longhunter,"Longhunter | Sligo Creek | Northern Virginia Campaign | 1st Virginia Regiment | Cow Creek (Montana) | Darling River | Leda (river) | East Branch South Fork Eel River | Interstate 81 in Virginia | 7th Virginia Regiment | 12th Virginia Regiment | Red Rock River (Montana) | Battle of Gaines's Mill | Thái Bình river system | Lake District Mysteries | Frenchmans Creek (New South Wales) | Pearl River (China) | Interstate 85 in Virginia | Cromwell's Run Rural Historic District | Umba River (Tanzania) | Cotter River System | 5th Virginia Regiment | Scott's Run Nature Preserve | Greater Newport Rural Historic District | Blackback barb | Codornices Creek | 9th Virginia Regiment | Register Cliff | Paulus Hook, Jersey City | Battle of Port Republic | Red River system | Tomichi Creek | 1st Virginia State Regiment | Jemez River | Eastern freshwater cod | Holston River | San Francisco Bay Area Water Trail | 4th Virginia Regiment | Wollongbar, New South Wales | Collins Ferry Historic District | 3rd Virginia Regiment | Higgins Lake | Leer | Southaven, Mississippi | Richmond Valley Council | Breakneck Brook | Operation Market Time | Dune Dam | Grahamstown Dam | Savage's Station, Virginia",1,1,1.0,0,0,0.0,0.5,0.5,0.5,1.0,1.0
dense,pooled,5a811152554299260e20a22e,bridge,hard,What party does the House of Commons representative for Congleton belong to?,Congleton (UK Parliament constituency) | Fiona Bruce (politician),"Congleton (UK Parliament constituency) | Fiona Bruce (politician) | Richard Torbay | Bronwyn Bishop | Dean of the House (Canada) | Prosper Boulanger | Canadian federal election, 1926 | Dorset County Council election, 2013 | Viscount Trenchard | Jean-Marie Boisvert | Bob Debus | Michael Atkinson | Carol Martin | Robert Gascoyne-Cecil, 3rd Marquess of Salisbury | Australian federal election, 1972 | Philip Ruddock | Steven Bradford | Jon Bramnick | Kathy Sullivan (Australian politician) | Peter Blacker | Glasgow North East by-election, 2009 | Simon Coveney | Hatton baronets | Nesting (voting districts) | Humberside | Lord Haliburton of Dirleton | Steven D. Smith | John Home Robertson | Poole Methodist Church | United Bermuda Party | Gerry Adams | Dukenfield Hall | Governor's House, Knutsford | Hume–Adams dialogue | Chris Van Hollen | United Kingdom local elections, 2013 | Westminster School, Adelaide | Great Hall of the People | Jeff Hoover | Les Irwin | Dirleton | Leader of Fine Gael | 80th United States Congress | Timofey Samsonov | Sinn Féin Front Bench | Mehmet Tillem | Roslyn Dundas | Gerry Marsden | Baron de Mauley | Dirleton Kirk",1,1,1.0,1,1,1.0,1.0,1.0,1.0,1.0,1.0
dense,pooled,5adddd075542992200553b71,bridge,hard,Season 2 of Rick and Morty began with the episode directed by whom?,A Rickle in Time | Rick and Morty (season 2),Rick and Morty (season 2) | A Rickle in Time | The Ricks Must Be Crazy | Pilot (Rick and Morty) | Rixty Minutes | Meeseeks and Destroy | Rick Potion No. 9 | Lawnmower Dog | Avatar: The Last Airbender (season 2) | Bart to the Future | Bart Gets Hit by a Car | Postcards from the Wedge | Bart the Fink | The Joe Schmo Show | Web Weirdos | Switched at Birth (season 2) | The Itchy &amp; Scratchy Show | Avatar: The Last Airbender (season 1) | Gangland Undercover | Redemption (Stargate SG-1) | Switched at Birth (season 3) | Episode 8 (Twin Peaks) | The Telltale Head | The Premiere (film) | List of Switched at Birth episodes | Good Night (The Simpsons short) | Garfield Gets Real | List of The Joe Schmo Show episodes | Swedish Dicks | It's Always Sunny in Philadelphia (season 6) | List of Johnny Bravo episodes | Live from Daryl's House | Mystery Girl (film) | Murder City (TV series) | Breaking Bad | Switched at Birth (season 4) | The Fear Merchants | List of Avatar: The Last Airbender episodes | Evicted! | Andy's Ancestry | Patty and Selma | David Mirkin | Brian A. Miller | List of Romeo × Juliet episodes | Hamish and Andy's Gap Year | My Family (series 1) | The Spiderwick Chronicles (film) | House Rules (2003 TV series) | Moving On (The Office) | The Sarah Millican Television Programme,1,1,1.0,1,1,1.0,1.0,1.0,1.0,1.0,1.0
dense,pooled,5ade9545554299728e26c740,bridge,hard,What team did the recipient of the 2007 Brownlow Medal play for?,2007 Brownlow Medal | Jimmy Bartel,2007 Brownlow Medal | 2006 Brownlow Medal | 2005 Brownlow Medal | 2015 Brownlow Medal | 1993 Brownlow Medal | 2011 Brownlow Medal | 1995 Brownlow Medal | 1976 Brownlow Medal | 2014 Brownlow Medal | Jonathan Toews | James Blackmon Sr. | Muggsy Bogues | 60th National Hockey League All-Star Game | Keith Bostic (American football) | Michael Hjälm | Stephen Coniglio | Kavita Tungar | List of NBL Canada All-Stars | AFL Rising Star | Brian MacLaren | John MacGregor (VC) | Ivory Lee Brown | 2008 Summer Olympics | 2007 Memorial Cup | 2008 Kansas City Wizards season | Gerald Reive | Kent County Cricket Club in 2011 | Dave Bailey (athlete) | Kent County Cricket Club in 2013 | 2000 ICC KnockOut Trophy | 2009 Virginia Cavaliers football team | 1982 US Open – Mixed Doubles | 1956 NAIA Division I Men's Basketball Tournament | Maggie Dixon Award | Harry Prowell | Kasper Hvidt | Tyler Kalinoski | Kent County Cricket Club in 2010 | Falkland Islands at the 2014 Commonwealth Games | Marc Parenteau | 2013 East Africa Premier League | 57th National Hockey League All-Star Game | Travis Richards | Ryan Johansen | 2010 Commonwealth Games medal table | Curtis Glencross | 2009 Colorado Buffaloes football team | 1988 Volvo International – Doubles | Jack Truelove | Wayne Parnell,1,1,1.0,0,0,0.0,0.5,0.5,0.5,1.0,1.0
dense,pooled,5ab25004554299722f9b4cd7,comparison,hard,Were both the Battle of Stones River and the Battle of the Ch'ongch'on River fought in the 19th century?,Battle of Stones River | Battle of the Ch'ongch'on River,Battle of Stones River | Battle of the Ch'ongch'on River | Battle of Gaines's Mill | Seven Days Union order of battle | Battle of Port Republic | Seven Days Confederate order of battle | Battle of Malvern Hill | Battle of Berestechko | History of the Kansas City metropolitan area | Battle of Great Bridge | Battle of Cross Keys | Battle of the Burbia River | Battle of Klushino | Military history of Mexico | Battle of Belleau Wood | Battle of Glendale (Skye) | Dune Dam | Seven Days Battles | Battle of Peleliu | Battle of Stamford Bridge | Red Rock River (Montana) | Battle of Aspromonte | Battle of Adwa | Battle of Blue Licks | Battle of Norfolk | Siege of Bharatpur (1805) | Battle of Tippecanoe | Battle of Clitheroe | Pearl River (China) | Joseph L. Follett | Battle of Fallen Timbers | Battle of Romanovka | Siege of Bharatpur | Battle of Yao (Japan) | Second Battle of Agordat | Tippecanoe order of battle | Battle of Manila (1574) | Battle of Jupiter Inlet | Crank Caverns | Battle of Alhandic | Bukhara operation (1920) | Russian Civil War | Shagai Plateau | Thái Bình river system | The Stones (TV series) | Northern Virginia Campaign | Battle of Silda | Thái Bình River | 12th Virginia Regiment | Solidago rupestris,1,1,1.0,1,1,1.0,1.0,1.0,1.0,1.0,1.0
dense,pooled,5ac1f4495542991316484bd2,comparison,hard,"Who has more scope of profession, Phil Rosen or  Delmer Daves?",Delmer Daves | Phil Rosen,Phil Rosen | Delmer Daves | Frank L. Schmidt | David C. Funder | Hyrum W. Smith | David H. Bailey | David Mirkin | David Urban | David Gold (talk radio host) | Harry Connick Jr. | Brian DelGrosso | Delray Brooks | David S. Touretzky | Keith Bostic | Everette James | Johnny Angel Wendell | Curt Johnson (soccer) | Penny (The Big Bang Theory) | Ricky Proehl | Claudio Fernández-Aráoz | Lee Terry | Thomas Shea | Phil Bennett (American football) | Brian Cook (football administrator) | Buzz Peterson | Curt Menefee | Vernon Fox | William Masters | David Kohan | Jeff Hephner | Brian Doyle-Murray | Steven Bradford | Michael Strahan | Doug Bollinger | Ralph Garman | Wendell Berry | Alec Muffett | Kendrick Frazier | Brian Knorr | Jason Byrne (comedian) | Brad Alexander | &quot;Q&quot; Is for Quarry | Roy Roman | Keith Bostic (American football) | Randall Cunningham | Barry Beyerstein | Phil Mitchell | Matt Kennedy Gould | Bob Debus | Larry Coker,1,1,1.0,1,1,1.0,1.0,1.0,1.0,1.0,1.0
dense,pooled,5ac0cf0f554299294b219018,comparison,hard,"Which band has more members, Test Icicles or X Ambassadors?",Test Icicles | X Ambassadors,Test Icicles | X Ambassadors | For Screening Purposes Only | Rory Attwell | Wolf Alice | Au Pairs (band) | Dev Hynes | List of TVXQ concert tours | Adam and the Ants | INXS | Faction Punk | Xtended Play Version 3.13 | Carl Barât | Believers Never Die Tour Part Deux | Join Hands | The Suicide File | American Beauty/American Psycho Tour | Circle. Square. Triangle | Chixdiggit | Aqua (band) | Chris Funk | Fireflight | Booty Luv | Letters to Cleo | Live World Tour: Catch Me in Seoul | For Against | X-Men: The Official Game | Bad News (band) | Liquid Acrobat as Regards the Air | Chris Robinson Brotherhood | The Flowers of Romance (band) | Even Steven Levee | Mike Smith (A&amp;R man) | The Saturdays | Cannonball (Skylar Grey song) | Peter Morén (drummer) | Volbeat | Vanessa White | No Promises (Icehouse song) | Kent Stax | Suffrajett | List of Canned Heat members | Crackers: The Christmas Party Album | Lady Antebellum | Slade | Extrema (band) | Teen Titans | Rainbow Girl | Supagroup | Something for the Rest of Us,1,1,1.0,1,1,1.0,1.0,1.0,1.0,1.0,1.0
dense,pooled,5ab3306a55429969a97a80fd,comparison,hard,The movies The Boatniks and The Great Locomotive Chase were both made by which production company?,The Boatniks | The Great Locomotive Chase,"The Boatniks | The Great Locomotive Chase | The General (1926 film) | The General (locomotive) | Rogers Locomotive and Machine Works | The Texas (locomotive) | The Yonah (locomotive) | Shipmates Forever | The Great Locomotive Chase Festival | Tracker (1987 film) | The Great Movie Ride | Henry P. Haney | Star Ship | Cornelia, Georgia | MS Excelsior Neptune | Destination Tokyo | Sanjay's Super Team | Charles Craft | Sons of the Pioneers (film) | New York Shipbuilding Corporation | Jeep Wagoneer (SJ) | The Revengers' Comedies | Innerspace | USS New Jersey (BB-62) | Volvo T6 | Cars 3 | Thrill of a Lifetime (film) | List of The Muppets productions | George Raft | Battle Beyond the Stars | Hans Jenisch | Trainmaster Command Control | Tromeo and Juliet | The Tragedy of Romeo and Juliet (film) | French battleship Jean Bart (1911) | Schizopolis | Richard A. Teague | Bubble (film) | Battle Beyond the Sun | Ferry Cross the Mersey | Girl Seeks Father | 1998 Toyota Grand Prix of Long Beach | Lourenço Mutarelli | John Waters | Dinosaur (film) | People Like Us (soundtrack) | Romeo and Juliet on screen | Night Ferry (composition) | Oregon and Transcontinental Company | Semyon Aranovich",1,1,1.0,1,1,1.0,1.0,1.0,1.0,1.0,1.0
dense,pooled,5ade0fb95542997545bbbe39,bridge,hard,How long is the river for which Frenchmans Creek is a tributary?,Darling River | Frenchmans Creek (New South Wales),"Frenchmans Creek (New South Wales) | Frenchmans Creek (California) | Sligo Creek | Darling River | Red Rock River (Montana) | Frenchman Formation | Leda (river) | Locks Creek | Jemez River | Tomichi Creek | Riverview, New Brunswick | Fishing Lake | Pearl River (China) | Kingsley Dam | East Branch South Fork Eel River | European route E47 | Lithia Springs Creek | Latresne | Muddy Creek Forks Historic District | Grahamstown Dam | Øresund Region | Musée Henri-Mathieu | Holston River | Cow Creek (Montana) | Zambezi River System Action Plan | Breakneck Brook | Cotter River System | Øresund | Crystal River Energy Complex | Sutliff Bridge | Strasbourg | Thái Bình river system | Muscogee language | Blackback barb | Higgins Lake | Bruxner Highway | Commanda Lake | Bratislava | Øresund Bridge | Red River system | Fen | Bedale | French Canadians | Zaječická hořká | Jacques Mathou | Codornices Creek | Bjarkøy Fixed Link | Freshwater (opera) | Jean Baptiste Androuet du Cerceau | Sichuan–Shanghai gas pipeline",1,1,1.0,0,1,1.0,0.5,1.0,1.0,1.0,1.0
dense,pooled,5ab78edc5542995dae37e95c,bridge,hard,Where is the school that Tyler Kalinoski went to located?,Olathe East High School | Tyler Kalinoski,"Tyler Kalinoski | Tyler School of Art | Tyler Consolidated High School | Oikos University shooting | Kapaun Mt. Carmel Catholic High School | Grennaskolan | Kwame Kilpatrick | Cho Kyuhyun | Rick Clausen | University of the Incarnate Word | James Blackmon Sr. | Ian Harland | Ronn Owens | Joseph LoPiccolo (organized crime) | Ferdi Taygan | Concho Indian Boarding School | Detroit mayoral election, 2009 | Kevin Lockett | Kenneth LaValle | Spalding Catholic High School | Harvest Time Christian Academy | East Haven High School | Monroe Catholic High School | John Ridge | Sean Connor | Sullivan East High School | Mentor High School | Michalis Bakakis | Grace Church School | Bishop Carroll Catholic High School | Staten Island Technical High School | Fremont School District 79 | Kon Kan | Finn Iunker | Princeton High School (Illinois) | Presley Askew | Olathe East High School | Bishop Gorman High School | Yanco Agricultural High School | Faith Lutheran High School | Bizarre (rapper) | The Boy Next Door (album) | Kertha Gosa Pavilion | Farhaan Faasil | Omodos | Chris Van Hollen | Finishing School (1953 film) | Rutgers University | Gerald R. Ford Presidential Library | Carmel High School (Mundelein, Illinois)",1,1,1.0,0,0,0.0,0.5,0.5,0.5,1.0,1.0
dense,pooled,5ac056385542997d64295a08,bridge,hard,Ambrose Mendy has managed and/or advised a British professional boxer that as of July 2017 is ranked the world's seventh best super middleweight by who?,Ambrose Mendy | Chris Eubank Jr.,Ambrose Mendy | Chris Eubank Jr. | Scott Dixon (boxer) | Luke Blackledge | Dean Francis | Lawrence Austin | Andre Thysse | Andrew Murray (Guyanese boxer) | Fatai Onikeke | Jeff Malcolm | Zab Judah | Julian Holland (boxer) | Henry Wharton (boxer) | Vince Phillips | Bunny Grant | Rod Carr | Jermain Mackey | Ralph Charles | Man Booker International Prize | International Boxing Federation | Guy Randall-Johnson | Brylan Van Artsdalen | Jamie Murray career statistics | Champ Bailey | Lewis Young (Australian footballer) | List of leading Thoroughbred racehorses | Jesse Hogan | John John Florence | Doug Bollinger | IFFHS World's Best Goalkeeper | 2009 World Thoroughbred Rankings | 2012 World Thoroughbred Rankings | Combat Zone Wrestling | 2011 World Thoroughbred Rankings | Julian Bolling | Leigh Broxham | Alex Ferguson | Ian McEwan | Natascha Ragosina | 2011 French Open – Women's Singles | Ernest Mangnall | 1982 U.S. Pro Indoor – Doubles | 2017 Mr. Olympia | Kasper Hvidt | Sam Davies (cricketer) | Lewis Young | Kent County Cricket Club in 2010 | 1983 Donnay Indoor Championships – Doubles | Kent County Cricket Club in 2013 | 2014 Brownlow Medal,1,1,1.0,1,1,1.0,1.0,1.0,1.0,1.0,1.0
