example_id,setting,question_type,level,question,gold_titles,criterion,k,bm25_hit,dense_hit,direction,bm25_retrieved_titles,dense_retrieved_titles
5ae2070a5542994d89d5b313,pooled,comparison,hard,"Which performance act has a higher instrument to person ratio, Badly Drawn Boy or Wolf Alice? ",Badly Drawn Boy | Wolf Alice,full_evidence_recall,5,0,1,dense_only,Silent Sigh | Badly Drawn Boy discography | Something to Talk About (Badly Drawn Boy song) | About a Boy (soundtrack) | Under an Hour | The Hour of Bewilderbeast | Tom Rothrock | About a Boy (film) | Udaka vadya | Petty treason | Bukkehorn | Badly Drawn Boy | Keyboard glockenspiel | Wolf Junge | I Am... Gabriel | Accession Council | Experimental musical instrument | Sousaphone | Cão de Gado Transmontano | Boy next door | Police perjury | J. M. Barrie | Accompaniment | Remote control | Work college | Sarod | Freight forwarder | Hot Rod Lincoln | Kansas City Scout | Apprentice Adept | Tensile testing | Blue | Wind chime | State Secretary (Norway) | Ex Pistols | Whole life insurance | Royal Marriages Act 1772 | Edward Albee's At Home at the Zoo | Immigration policy of Donald Trump | Impresario | Shadowshaper | Public Law 113-167 | Imprest system | Edwin L. Mechem | Warehouse store | Liberal arts college | Mamzer | Viol | Muyiwa Olarewaju | Likhoradka,"Wolf Alice | The Hour of Bewilderbeast | About a Boy (soundtrack) | Badly Drawn Boy discography | Badly Drawn Boy | Under an Hour | Voice type | Three Tall Women | Alice David | David Alden | Roy Roman | Open Admissions | Drama Desk Award for Outstanding Solo Performance | Tara Strong | Tara Strong filmography | Joseph Anderer | Brylan Van Artsdalen | My Fair Lady (Broadway cast recording) | Craig v. Boren | Participant observation | Finding the Sun | Even Steven Levee | About a Boy (film) | Rave music | The Voice Kids (Arabic TV series) | Alice Upside Down | Mark Britten | Mariette Leslie Cotton | Proceed, Moon | Lisa Wilcox | Hugh Gallagher (humorist) | Better Off Alone | Accompaniment | Mississippi Institute of Arts and Letters | Rostker v. Goldberg | Kenneth Posner | Didi Beck | Søren Rasted | Beautiful Young Minds | Academy Award for Best Film Editing | Experimental musical instrument | Tom Morello discography | Silent Sigh | 2011 Ms. Olympia | Bobby Fox | Jack Gelber | The Soloist | A Christmas Story: The Musical | 2012 Ms. Olympia | Chris Funk"
5ae224da554299234fd043ee,pooled,comparison,hard,Do the drinks Gibson and Zurracapote both contain gin?,Gibson (cocktail) | Zurracapote,full_evidence_recall,5,0,1,dense_only,Gibson (cocktail) | Rubicon Drinks | Energy shot | List of soft drinks by country | Soft drink | Flaming beverage | CytoSport | Zurracapote | Sally Gibson | Ajugeae | Bodies (Sex Pistols song) | 2011 Pan American Games | HCL color space | Jounen Kwéyòl | Supporting Healthy Marriage Project | Asset classes | All I Wanna Do Is Make Love to You | J. T. Petty | National Archives of Bangladesh | Geography of the Philippines | Madonna (book) | Volunteer Political Party | Basic Laws of Israel | HP 64000 | Inquiline | Contagion (film) | Flores Island Marine Provincial Park | The Fairies | Revolution in the Classroom | Richard Nixon | Hubert Gagnon | The Duchess and the Jeweller | 1997 Kansas City Wizards season | List of leading Thoroughbred racehorses | Maxeda | Please Don't Eat the Daisies | Mountbatten-Windsor | List of fossils with consumulites | Ethiopia–Japan relations | Greatest Hits (Dan Fogelberg album) | Magnolia Bowl | Innerspace | 1998 Kansas City Wizards season | 1999 Kansas City Wizards season | Work college | Penelope Lively | Muyiwa Olarewaju | Junior school | Zachary Throne | Marsileaceae,Phillips Distilling Company | Gibson (cocktail) | Zurracapote | Ratafia | List of soft drinks by country | Soft drink | Gin pennant | Brabejum | Light cavalerie vodka | Rubicon Drinks | Xylitol | Wassail | California Center for Public Health Advocacy | Holistic dentistry | Submarino (beverage) | Hot toddy | Energy shot | Kir (cocktail) | CytoSport | Vino cotto | Cedrol | Flaming beverage | Blueberry Tea | Cypress-pine | Zaječická hořká | Mırra | Schwartz's | William H. Ginsburg | Robin Goldstein | Pachypodium lealii | A&amp;W Restaurants | Jounen Kwéyòl | Hot toddy (disambiguation) | Leucopaxillus gentianeus | Maxine's Tap Room | Ouch! (gum) | Aaron Faulls | The Muggs | John England &amp; the Western Swingers | 2011 Barcelona Ladies Open – Doubles | Pox (drink) | Manischewitz | Miranda (album) | Index of alcohol-related articles | Bubblegum Alley | Libocedrus | Ron Joyce | Marta Domachowska | PepsiCo | Scotch Collie
5ae25ed15542992decbdccd2,pooled,comparison,hard,Both Sorbaria and Goldenrod are a genus of more than 50 flowering plants?,Goldenrod | Sorbaria,full_evidence_recall,5,0,1,dense_only,"Sorbaria | Ehretia | Marsileaceae | Solidago rupestris | Solidago curtisii | Silene | Huernia | Goldenrod | Solidago rugosa | Paracaleana | Silene tomentosa | Solidago elongata | Libocedrus | Dakotadon | Coprosma repens | Lepidozamia | Eucryphia | Randy Travis | Silene stenophylla | Carrefour | Buddy film | Oryctodromeus | Caladenia | Brintonia | David Alden | Ajuga | Penske Media Corporation | When People Grow, People Go | George Young (Scottish footballer) | World War II casualties | Pieris floribunda | Xanthoceras | Dictyosperma | Myiodynastes | Sinopieris | Ingerophrynus | Bratislava | Ferocactus | Deep-fried peanuts | Silene menziesii | Leptospermum | Chinese Australians | Sinocyclocheilus | Sex determination in Silene | Bio-inspired robotics | Sphaerotholus | Phlebodium | Junior school | Pieris (butterfly) | Argand lamp",Sorbaria | Goldenrod | Solidago curtisii | Solidago speciosa | Solidago elongata | Solidago rugosa | Solidago rupestris | Solidago ouachitensis | Solidago uliginosa | Ehretia | Brintonia | Caladenia | Pieris (plant) | Eucryphia | Xanthoceras | Huernia | Pilgerodendron | Silene | Libocedrus | Ajuga | Silene suksdorfii | Pachypodium | Leptospermum | Phlebodium | Cattleytonia | Phlebodium aureum | Ajugeae | Leptosporangiate fern | Cupressus | Marsileaceae | Silene conoidea | Cypress-pine | Fokienia | Hawkinsara | Coprosma repens | Paracaleana | Adenocarpus viscosus | Pachypodium lealii | Stenocereus | Silene stenophylla | Laeliocattleya | Silene menziesii | Marsilea minuta | Calochilus | Parkia timoriana | Dictyosperma | Brabejum | Silene antirrhina | Otaara | Sex determination in Silene
5ae4a3265542995ad6573de5,pooled,comparison,hard,"Hayden is a singer-songwriter from Canada, but where does Buck-Tick hail from?",Buck-Tick | Hayden (musician),full_evidence_recall,5,0,1,dense_only,"Hayden (musician) | Mild and Hazy | Hailstorm Alley | Dewey Beard | Berghuis v. Thompkins | Superstar – The Hits | Lara Croft and the Guardian of Light | Kyo (musician) | Lowe's | Awake (film) | Atsushi Sakurai | Deep-fried peanuts | Skyscraper National Park | Mamzer | The Birds on the Trees | State Secretary (Norway) | Lene Nystrøm | Milan Murray | Drum Beat | Brother from Another Series | I'll Be Your Lover, Too | Domino (Van Morrison song) | Freight forwarder | Hot Rod Lincoln | A rose by any other name would smell as sweet | Apprentice Adept | HCL color space | The Long Road Home | Duty to settle | Blanket bog | About a Boy (soundtrack) | Suorva | Method Man | The Physics of Superheroes | Morocco 2026 FIFA World Cup bid | I Am... Gabriel | Hollow-cathode lamp | Lewiston, Dakota County, Minnesota | Free Radio (TV series) | Selle v. Gibb | Sasquatched! The Musical | Alberta Hail Project | The Wheels on the Bus | Puss N' Boots/These Boots Are Made for Walkin' | Solidago elongata | Buck-Tick | Pieris floribunda | Dance Factory (video game) | Numb (Rihanna song) | Republican Sinn Féin",Hayden (musician) | Atsushi Sakurai | Buck-Tick | Skyscraper National Park | Masami Tsuchiya | Mick (DJ) | Chris Hanzsek | Lady Antebellum | Leah Flanagan | Lil Ru | Mark Arm | Daniel House | The Caledonia Soul Orchestra | Where It's At (album) | Mike Smith (A&amp;R man) | Adam Craig (singer-songwriter) | Sean Yseult | Hanna–McEuen | Lonestar discography | Kyo (musician) | Highspeed Hayride | Mark Britten | Local H | Gruntruck | Dustin Lynch (album) | Robin Bailie | Candy Coburn | Skin Yard | Jason Byrne (comedian) | Ghost Rider (Suicide song) | Hip Hop Since 1978 | Suffrajett | Søren Solkær | The Foundation (Zac Brown Band album) | Randy Travis | Corey Smith (artist) | Chixdiggit | Anna Simpson | Duets: Re-working the Catalogue | J-Shin | Country Music Star No. 1 | Snapback (song) | Maroon 5 | Noel C. Bloom | Cargo Records (Canada) | Aurelio Valle | Small Town Boy (song) | Wool on Wolves | Stranger in Town (album) | Under Your Skin (album)
5a74ce9655429974ef308c6c,pooled,bridge,hard,"What retailer in ABQ Uptown is headquarted in Poole, Dorset, United Kingdom?",ABQ Uptown | Lush (company),full_evidence_recall,5,1,0,bm25_only,"Lush (company) | Fire Radio | ABQ Uptown | Viscount Trenchard | Viscount Wimborne | Lithia Motors | Poole Methodist Church | Canford Cliffs | Spirit Halloween | Baron de Mauley | Carrefour | Charlotte Hornets | Uptown 3000 | Spencer Gifts | RAF Warmwell | Greene King | Team Fortress 2 | Bart the Fink | United Negro College Fund | Thomas H. Gale House | Shagai Plateau | High Commission of Australia, London | List of liberal arts colleges | David S. Touretzky | Johnny Galecki | Dorset County Council election, 2013 | Todai (restaurant) | R509 road (Ireland) | Kingdom of Northumbria | New York Life Insurance Building (Montreal) | College of Charleston | Sir Matt Busby Sports Complex | Cadet branch | Seminole | History of Wales | Oakland, California | Denver International Airport | Duke Energy | Carroll County, New Hampshire | Embassy of the United States, Nairobi | United States Mission to the European Union | Boston United F.C. | Libocedrus | Lowe's | East Lempster, New Hampshire | Robert's American Gourmet Food | United States naval gunfire support debate | Canton, Michigan | Poison (American band) | Olive Branch, Mississippi","ABQ Uptown | SavaCentre | Canford Cliffs | Greene King | List of cider producers in Dorset | Blackman-Bosworth Store | Poole Methodist Church | Finchampstead | Lowe's | Lewis's | Carrefour | Frank Lowy | Pergament Home Centers | RetailMeNot | Pulham Market | Park City Center | Canyon Creek Food Company | Halloween Adventure | Bank of China Tower (Hong Kong) | Tesco Extra | John A. Brown (department store) | 1 Wall Street Court | A41 road | Tysons Galleria | Spencer Gifts | Brico Dépôt | Citadel Mall | Eastland Mall (Charlotte, North Carolina) | Forbury Gardens | Mall of New Hampshire | The Forbury Hotel | Square and Compass, Worth Matravers | Karcher Mall | Warehouse store | Nidderdale Museum | Uptown 3000 | Chatta Bazaar | General Mills | Magna Home Entertainment | Eastern Hills Mall | Strawberry Park, Cheshire | Walt Whitman Shops | Eugene Cross Park | Bucketty | Lush (company) | BauMax | Kentucky Oaks Mall | Eagle Mountain Railroad | Selver | Pershing Square Capital Management"
5a760ab65542994ccc918697,pooled,bridge,hard,Alfred Balk served as the secretary of the Committee on the Employment of Minority Groups in the News Media under which United States Vice President?,Alfred Balk | Nelson Rockefeller,full_evidence_recall,5,1,0,bm25_only,"Alfred Balk | Gerald Ford | Gordon Johndroe | Nelson Rockefeller | Robert Hormats | Cynthia Hogan | William Flynn Martin | Robert R. Hood | Steven K. Galson | Executive Order 10925 | James A. Winnefeld Jr. | Bradford P. Campbell | Second inauguration of Ronald Reagan | United States Public Health Service | Nikolai Podgorny | Office of Population Affairs | Shomwa Shamapande | President pro tempore of the United States Senate | United States Assistant Secretary of State | Jim Lentz | Director of the Defense Intelligence Agency | First inauguration of Ronald Reagan | Jeff Hoover | American Expeditionary Forces | John F. Kennedy presidential campaign, 1960 | Franklin D. Roosevelt's record on civil rights | United States presidential election, 2016 | Richard Nixon | Escape from Furnace | Prosper Boulanger | United States Army | Gore-Chernomyrdin Commission | Joe Scarborough | State Secretary (Norway) | Seminole | Douglas J. Bennet | Patricio Echegaray | Ashley Rolfe | Edward E. Cox | Friedrich Wilhelm von Steuben | Brian A. Miller | Balaji Vishwanath | Embassy of the United States, Nairobi | Lawrence Eagleburger | Edward D. Martin | John Adlum | Vice President of Panama | George H. W. Bush | United States v. Quiver | Rostker v. Goldberg",Alfred Balk | Edward E. Cox | Robert R. Hood | Eric Schultz | Cynthia Hogan | Otto Reich | Executive Order 10925 | Mark D. Fabiani | Gregory B. Craig | William Allen White | C. Hugh Holman | Richard Honaker | Robert Hormats | Franklin D. Roosevelt's record on civil rights | Richard Socarides | Gerald Ford | Darrell Crate | Jeff Hoover | Mark Whitacre | Lawrence Eagleburger | David Urban | Richard Nixon | Shomwa Shamapande | P. J. O'Rourke | Scott Parkin | Elliott Abrams | Lee Terry | Gordon Johndroe | Chris Van Hollen | Jay Cronley | Douglas J. Bennet | Edgar Kaiser Jr. | William Flynn Martin | Horace Bumstead | Curt Johnson (soccer) | Nelson Rockefeller | Nerdist News | Michael Atkinson | Thomas Hylland Eriksen | Brian DelGrosso | Tony Fabrizio | James A. Winnefeld Jr. | Harris G. Mirkin | David Waksberg | Rostker v. Goldberg | Sean Hannity | Bobby Mehta | Friedrich Wilhelm von Steuben | Johnny Lee Clary | Paul Manafort
5a7634f155429976ec32bd6b,pooled,bridge,hard,"What shallow water table aquifer is located near the county seat of Keith County, Nebraska?","Ogallala Aquifer | Ogallala, Nebraska",full_evidence_recall,5,1,0,bm25_only,"Ogallala Aquifer | Ogallala, Nebraska | Keystone, Nebraska | Keith County, Nebraska | Lemoyne, Nebraska | Flatwood | Woodsville, New Hampshire | Covington, Tennessee | Kingsley Dam | Souris Beach Provincial Park | Sullivan County, New Hampshire | Hampden County, Massachusetts | Marion, Arkansas | Oldham County, Kentucky | Dune Dam | Brown County, Kansas | Old Allamakee County Courthouse (Lansing, Iowa) | Seminole County, Oklahoma | Scottsburg Courthouse Square Historic District | Dover, New Hampshire | Casey County, Kentucky | Carroll County, New Hampshire | Mankato, Minnesota | Amherst, Massachusetts | Wytheville, Virginia | Worcester, Massachusetts | Ingram–Schipper Farm | Cerro Gordo County Courthouse (Iowa) | Gilbert Town Historic District | Grahamstown Dam | Gardnerville Branch Jail | Oakland, California | Zaječická hořká | William H. Cook Water Tank House | Raleigh Executive Jetport | Vilsandi | Arrow Rock, Missouri | San Francisco Bay Area Water Trail | Hudson Highlands State Park | Blackman-Bosworth Store | Urad Rear Banner | Lower Louviers and Chicken Alley | Glimmerglass Historic District | Xiapu County | Middlebourne Historic District | Mall of Georgia | St James's Church, Reading | San Jacinto Monument | List of cider producers in Dorset | Jones Point, New York","Ogallala Aquifer | Keith County, Nebraska | Kingsley Dam | Shawnee State Fishing Lake | Lemoyne, Nebraska | Tomichi Creek | Keystone, Nebraska | Ogallala, Nebraska | Higgins Lake | Scottsburg Courthouse Square Historic District | Flatwood | Cotter River System | Muddy Creek Forks Historic District | Red Rock River (Montana) | Neosho State Fishing Lake | Brown County, Kansas | Fishing Lake | Grahamstown Dam | Brown State Fishing Lake | Canyon Creek Food Company | Sullivan County, New Hampshire | Lithia Springs Creek | Osage State Fishing Lake | Collins Ferry Historic District | Sligo Creek | Pitt Meadows Airport | Frenchmans Creek (New South Wales) | Yangzong Lake | Crater Lake National Park | Old Allamakee County Courthouse (Lansing, Iowa) | Shawnee Mission District Stadium | Cerro Gordo County Courthouse (Iowa) | Casey County, Kentucky | Fen | Zaječická hořká | Hampden County, Massachusetts | Wilton, Maine | Commanda Lake | Marietta Air Force Station | Oldham County, Kentucky | Humberhead Levels | Gilbert Town Historic District | Suikinkutsu | Crystal River Energy Complex | Higgins Lake, Michigan | Nashville Terminal Subdivision | Eisenhower Bridge (Milton, Iowa) | Clear Creek Meeting House | Park City Center | William H. Cook Water Tank House"
5a7757215542993569682d58,pooled,bridge,hard,"What 2016 film stars actor Xavier Samuel and an actress who portrayed Vasilisa Dragomir in the film ""Vampire Academy""?",Lucy Fry | Mr. Church,full_evidence_recall,5,1,0,bm25_only,"Lucy Fry | Spin Out (2016 film) | A Few Best Men | Love &amp; Friendship | Mr. Church | Chinatown Nights (1929 film) | Frostbite (Mead novel) | Healing (film) | Out in Fifty | Plush (film) | Sara Botsford | The Three Lives of Thomasina | The Doom Generation | Gina Pareño | Christian Bale filmography | Last Action Hero | Doctor Strange (2016 film) | Komal | Fantastic Beasts and Where to Find Them (film) | Samuel Sim | John Waters | Harsh Times | Ako Mitchell | Linda Mvusi | Gamer (film) | Doddanna | Queen of Blood | Lisa Wilcox | List of accolades received by American Beauty | Game (2016 film) | Belle (Disney song) | Suicide Squad (film) | Los Cabos International Film Festival | General Hospital cast members | Manorama (Tamil actress) | McFarland, USA | South of 8 | Spark (2014 film) | Bridge to Terabithia (2007 film) | Robert Nagy (tenor) | The Fault in Our Stars (film) | 1920 (film) | Mom (film) | Siobhan Finneran | Richard Kind | You Me and Captain Longbridge | Jawbreaker (film) | Steve Arbuckle | Pat Hingle | Love Beats Rhymes",Vampire Academy (film) | Lucy Fry | Vampire Academy | Identity Films | Flight of the Innocent | Alencier Ley Lopez | Claudia Drake | Gal Gadot | Ava DuVernay | Romeo and Juliet on screen | Scott Derrickson | Frostbite (Mead novel) | Orbis Pictus (film) | Madhuri Dixit filmography | Heidi Ewing | Logan Lucky | Emily Jewell | David and Sandy Reynolds-Wasco | Emayatzy Corinealdi | The Doom Generation | City of Angels (film) | Valentina (2008 film) | Mercury Rising | La Femme Musketeer | Healing (film) | Spin Out (2016 film) | Spencer Averick | Evelina Simonaho | Vala Mal Doran | James Franco | Finishing School (1953 film) | David Weissman | Tara Strong | Tara Strong filmography | Mihai Mălaimare Jr. | Duniya Vijay | David Ayer | Adam Collis | David Dencik | Ashley Cheadle | Plush (film) | Katherine Waterston | Brandon Dickerson | Tahar Rahim | Helen Modern | Altair (film) | Selma (film) | Udanchhoo | Doctor Strange (2016 film) | Revengers Tragedy
5a79ea435542996c55b2dc9e,pooled,bridge,hard,Who was the captain of the only battleship to provide gunfire support during the Vietnam War?,J. Edward Snyder | USS New Jersey (BB-62),full_evidence_recall,5,1,0,bm25_only,"USS New Jersey (BB-62) | J. Edward Snyder | United States naval gunfire support debate | List of battleships of Italy | Soviet cruiser Kirov | Naval gunfire support | French battleship Jean Bart (1911) | Operation Market Time | USS Trippe (FF-1075) | Ernst Lindemann | Tonkin Gulf Yacht Club | Battle of Fallen Timbers | 2014 Brownlow Medal | Edward D. Martin | List of Kent County Cricket Club captains | VMF-511 | Wolf Junge | No. 2 Squadron RAAF | Air Tahoma Flight 185 | Ethiopian Legal Information Website | Afghan Civil War (1996–2001) | Peter Blacker | Westervelt massacre | Anastas Mikoyan | 2015 Nepal Premier League | Baron Berkeley of Stratton | Kent County Cricket Club in 2013 | Canadian federal election, 1926 | Khosrow IV | Henry Hall (American revolution) | Boston United F.C. | Claude Auchinleck | Amistad Dam Port of Entry | New York Society of Model Engineers | Conscription in the United States | Louise Bryant | Indonesia 2022 FIFA World Cup bid | Fort Diu | Kent County Cricket Club in 2010 | Goo Goo Dolls (album) | David Masur | Glacier National Park Fund | Column of Phocas | Dana Shires | List of ancient spiral stairs | R-Point | Battle of Calabria | Gerald Ford | Vietnam People's Navy | Philip Ruddock","J. Edward Snyder | Ernst Lindemann | USS Belleau Wood (CVL-24) | Vietnam People's Navy | Tonkin Gulf Yacht Club | USS New Jersey (BB-62) | Naval gunfire support | USS Trippe (FF-1075) | VMF-511 | VMF-452 | United States naval gunfire support debate | Operation Market Time | VMF-215 | Hans Jenisch | USS Belleau Wood (LHA-3) | French battleship Jean Bart (1911) | Charles Nungesser | VMF-213 | Edwin A. Doss | VMF-236 | Vietnam War Memorial, Hanoi | Soviet cruiser Kirov | VMF-512 | List of battleships of Italy | Wooster and Davis | Elmo M. Haney | HMS Swan (1767) | Clifton B. Cates | USS Belleau Wood | Roger O. Egeberg | VMF-222 | USS Zeilin (APA-3) | VMF-221 | VMAQT-1 | Manfred Meurer | Robert Plampin | USS Essex (CV-9) | Asiatic-Pacific Theater | MS Excelsior Neptune | USS Proton (AG-147) | Joseph L. Follett | Henry Hall (American revolution) | Battle of Jupiter Inlet | George W. Macfarlane | Albert Ball | Wolf Junge | Maratha Navy | 410th Bombardment Squadron | German battleship Bismarck | Ernst Heinrich Lindemann"
5a7b46e55542995eb53be8e5,pooled,bridge,hard,"Spaceware Sky Division II is manufactured by this subsidiary, which is one of twelve subdivisions of Inner Mongolia, China?",Ordos City | Spaceware Sky Vision II,full_evidence_recall,5,1,0,bm25_only,"Ordos City | Inner Mongolia Medical University | Bu Xiaolin | Inner Mongolia University of Technology | Spaceware Sky Vision II | Zhukaigou culture | G5511 Jining–Arun Expressway | Shuangmiao, Inner Mongolia | Smyrna, Georgia | Horqin Left Rear Banner | Type I Rifle | Chahar Right Rear Banner | 2011 Inner Mongolia unrest | Urad Rear Banner | Élan vital | Blackstone River and Canal Heritage State Park | Fender Hot Rod Deluxe | Fender Hot Rod DeVille | List of NBL Canada All-Stars | Duration (philosophy) | List of Interstate Highways in Texas | The Adventure of the Empty House | Ejin–Hami Railway | Alexander II Column in Odessa | Dhoolpet | He Who Whispers | Shawnee State Fishing Lake | Pestsäule, Vienna | Albert Park, Victoria | Commanda Lake | Crime and Punishment | Ephigenia of Ethiopia | Udaka vadya | Grand Ole Opry | Nerdist Industries | Clifton B. Cates | Inner Mongolia First Machinery Group Corporation | True Love (book) | 1-Hexanol | Hailstorm Alley | The Idols with Sid Vicious | Vilsandi | September 16 military parade | Livesey Hall War Memorial | Sex determination in Silene | New Haven Documentary Film Festival | Perfect Day (Cascada album) | Nesting (voting districts) | Southeastern Conference | R509 road (Ireland)","Inner Mongolia First Machinery Group Corporation | Spaceware Sky Vision II | Inner Mongolia Medical University | Inner Mongolia University of Technology | Ejin–Hami Railway | Yingkou East Railway Station | SAIC-GM-Wuling | 122nd Division (Imperial Japanese Army) | Urad Rear Banner | Yingkou Lanqi Airport | Dalian Zhoushuizi International Airport | Shuangmiao, Inner Mongolia | TaeguTec | Mercedes-AMG | Horqin Left Rear Banner | Yandu District | Kunming | ParaEngine | Line 2, Suzhou Rail Transit | Ilocos Region | G5511 Jining–Arun Expressway | Dazhou | Chahar Right Rear Banner | List of TVXQ concert tours | Polycom | Bu Xiaolin | Ordos City | Hanggin Rear Banner | Fuding | Namsung electronics | Solway Group | Sinuiju Special Administrative Region | Yunnan Provincial Museum | Yingkou | Dafeng District | Darayim District | Cosmos: A Spacetime Odyssey | Boortsog | Tinghu District | Shanghai | Xiapu County | List of songs recorded by TVXQ | Henkel | Bank of China Tower (Hong Kong) | Sichuan–Shanghai gas pipeline | Phoenix Hong Kong Channel | Bayuquan Railway Station | Magna Home Entertainment | Walt Disney Studios Motion Pictures | 2011 Inner Mongolia unrest"
5a7b7bed5542997c3ec971bc,pooled,bridge,hard,The Waterloo Vase has been used as a garden ornament at whose residence and administrative headquarters?,Buckingham Palace | Waterloo Vase,full_evidence_recall,5,1,0,bm25_only,"Waterloo Vase | Medici Vase | Borghese Vase | Garden ornament | Buckingham Palace | Sinuiju Special Administrative Region | Dime novel | Suikinkutsu | Whirligig | Achalla | Wolong Special Administrative Region | David C. Funder | Imanishi family's House | Siobhan Finneran | Lori L. Holt | Bartlett's Bridge | New Palace, Kolhapur | Wind chime | Desert kite | Governor's House, Knutsford | Kamran Akmal | Château de Druyes | James P. Comer | Wilford H. Fawcett House | Mark Britten | Pox (drink) | Joseph Anderer | Australian Transformation and Innovation Centre | Rockstar Advanced Game Engine | Bobby Dodd Stadium | Clock Tower of Murshidabad | Uptown 3000 | STOLport | Lara Croft | AD 43 | Lung Fu Shan Country Park | Pre-Commissioning Unit | Caraga | Jamie Murray career statistics | Victor Newman | Critical approaches to Hamlet | Longhunter | Marsileaceae | A Girl like Me (film) | Coral Gardens and Their Magic | Garden Island Naval Chapel | 2014 NPCSC Decision on Hong Kong | Mouse Davis | Apple Remote | Samoa","Waterloo Vase | Borghese Vase | Medici Vase | Garden ornament | Forbury Gardens | Berlin Peace Column | Dukenfield Hall | Spalding War Memorial | Garden Island Naval Chapel | Manchester Cenotaph | Pestsäule, Vienna | Strawberry Park, Cheshire | Buckingham Palace | Brintonia | Salisbury Woodland Gardens, Blackpool | Alexander II Column in Odessa | Callington Mill | Darling's Waterfront Pavilion | Maiwand Lion | Roald Dahl Plass | Colonna di San Zanobi, Florence | Pollokshields Burgh Hall | Warriparinga | Solidago rugosa | Solidago uliginosa | Kripalu Center | Governor's House, Knutsford | Solidago speciosa | St James's Palace | Stank Hall | Tower Hill Memorial | Oldest synagogues in the United Kingdom | Solidago rupestris | Gin pennant | Column of the Vicariate | Ballenberg | Devon County War Memorial | Huernia | Rubislaw quarry | Sir Matt Busby Sports Complex | Shakespeare Public House, Bristol | Livesey Hall War Memorial | Esma Sultan Mansion | Square and Compass, Worth Matravers | Musée Henri-Mathieu | Amherst, Massachusetts | The Chessels | Concord Pavilion | Silene tomentosa | Column of Phocas"
5a7d54165542995f4f402256,pooled,bridge,hard,"A medieval fortress in Dirleton, East Lothian, Scotland borders on the south side of what coastal area?",Dirleton Castle | Yellowcraigs,full_evidence_recall,5,1,0,bm25_only,"Dirleton Castle | Lothian and Borders | Dirleton Kirk | Scottish Borders | Yellowcraigs | Haddington, East Lothian | Shanghai | Dirleton | St. Mary's Priory (Lothian) | Barriox13 | Dimond Center | Earl of Dunbar | Dafeng District | Kingdom of Northumbria | Kingsley Dam | Shelly Beach, New South Wales | Shawnee State Fishing Lake | Pungdo | Eucryphia | Hudson Highlands State Park | R509 road (Ireland) | Lionel S. Reiss | East Branch South Fork Eel River | Hill Air Force Base | Humberside | Old Trafford, Greater Manchester | Alvaro Mexia | Eastern freshwater cod | Kapaun Mt. Carmel Catholic High School | Riverview, New Brunswick | Old Frisian | Hatton Hill | Outline of Ethiopia | Garrison, New York | The Forbury Hotel | Pureland Industrial Complex | Gillieston Heights | Château de Druyes | Tertiary Student Rugby League World Cup | Afrikaans | Siege of Bharatpur | Jones Point, New York | Humber Warhawks | Sweden | Corieltauvi | Team Fortress 2 | Yangzong Lake | Olathe East High School | Raffles Place MRT Station | South West Pacific Area (command)","Dirleton Castle | Lothian and Borders | Scottish Borders | Dirleton | Dirleton Kirk | Lord Haliburton of Dirleton | Haddington, East Lothian | Yellowcraigs | Hutton Castle | Humber Forts | Hatton Castle, Aberdeenshire | Kingdom of the Isles | List of rulers of the Kingdom of the Isles | Pollokshields Burgh Hall | South Ferriby | Durotriges | Hatton Castle, Angus | Borough of Berwick-upon-Tweed | Auchterhouse Castle | Battle of Clitheroe | Hatton Hill | Stanley Park, Blackpool | St. Mary's Priory (Lothian) | Leinster | Kingdom of Northumbria | Humberside | Cumbrian dialect | Bjørnøya, Haram | Kelsall | History of England | Gelston Castle | Earl of Dunbar | Broughty Castle | Souris Beach Provincial Park | Backford Cross | R509 road (Ireland) | Narrow Hills Provincial Park | Humberhead Levels | Corieltauvi | George I, Earl of March | Bedale | Finchampstead | Dukenfield Hall | Donegal Celtic F.C. | Lohagarh Fort | Siege of Bharatpur | Stank Hall | Roman conquest of Britain | Patrick IV, Earl of March | Catuvellauni"
