method,setting,example_id,question_type,level,question,gold_titles,retrieved_titles,any_evidence_recall@2,any_evidence_recall@5,any_evidence_recall@10,full_evidence_recall@2,full_evidence_recall@5,full_evidence_recall@10,partial_evidence_recall@2,partial_evidence_recall@5,partial_evidence_recall@10,reciprocal_rank_at_10,reciprocal_rank_at_50
bm25,per_question,5ab2a186554299295394677b,bridge,hard,"When did the English local newspaper, featuring the sculpture and war memorial in the Forbury gardens, change names?",Maiwand Lion | Reading Post,"Maiwand Lion | Manchester Cenotaph | Spalding War Memorial | York City War Memorial | Devon County War Memorial | Dras War Memorial | The Forbury Hotel | Reading Post | Forbury Gardens | St James's Church, Reading",1,1,,0,0,,0.5,0.5,,1.0,1.0
bm25,per_question,5a8704f8554299211dda2ba4,bridge,hard,What is the name of the Isles who were led by Aonghus Mór and covered a total land area of over 8300 km2?,Aonghus Mór | Kingdom of the Isles,Aonghus Mór | Lord of Islay | Kingdom of the Isles | List of rulers of the Kingdom of the Isles | List of islands of Tasmania | Jaluit Atoll | Ashanti Region | Geography of the Philippines | Protected areas of Himachal Pradesh | National parks of Taiwan,1,1,,0,1,,0.5,1.0,,1.0,1.0
bm25,per_question,5ab5ed505542997d4ad1f255,bridge,hard,"Who is Bruce Spizer an expert on, known as the most influential act of the rock era?",Bruce Spizer | The Beatles,Bruce Spizer | Marsha Albert | Cultural impact of the Beatles | The Beatles | Adam and the Ants | Azra | Cargo Records (Canada) | Cultural depictions of Elvis Presley | The Beach Boys | Christian Death,1,1,,0,1,,0.5,1.0,,1.0,1.0
bm25,per_question,5a77c1505542997042120b1b,bridge,hard,"Which song was behind the third single on the album  ""A Lot About Livin' (And a Little 'bout Love)"" for two weeks on the country charts?",Chattahoochee (song) | We'll Burn That Bridge,Steers &amp; Stripes | Chattahoochee (song) | Alan Jackson albums discography | (Who Says) You Can't Have It All | Tonight I Climbed the Wall | We'll Burn That Bridge | A Lot About Livin' (And a Little 'bout Love) | She's Got the Rhythm (And I Got the Blues) | Holler Back | High Lonesome (Randy Travis album),1,1,,0,0,,0.5,0.5,,0.5,0.5
bm25,per_question,5a88d745554299206df2b378,comparison,hard,What occupation was shared by David Yates and Pietro Germi?,David Yates | Pietro Germi,David Yates | Divorce Italian Style | Black 13 | Cineriz | The Testimony (1946 film) | Lipstick (1960 film) | Pietro Germi | Serafino (film) | Ottavio Alessi | Commedia all'italiana,1,1,,0,0,,0.5,0.5,,1.0,1.0
bm25,per_question,5ae748d1554299572ea547b0,bridge,hard,"Marcus Wayne Garland spent nine seasons with an American professional baseball team that is based in Baltimore, Maryland, and was one of the AMerican League's original eight charter franchises when the league was established in what year?",Baltimore Orioles | Wayne Garland,Wayne Garland | Baltimore Orioles | History of the Cleveland Indians | Boston Red Sox | List of Detroit Tigers managers | History of the Washington Senators (1901–60) | History of the Minnesota Twins | Detroit Tigers | Guelph Royals (baseball) | List of Atlanta Braves managers,1,1,,1,1,,1.0,1.0,,1.0,1.0
bm25,per_question,5a7a8a9c554299042af8f666,bridge,hard,The lamp used in many lighthouses is similiar to this type of lamp patented in 1780 by Aimé Argand?,Argand lamp | Lewis lamp,Argand lamp | Lewis lamp | Carbon button lamp | Hefner lamp | Glow switch starter | Hollow-cathode lamp | Kerosene lamp | Trouble light | Kudlik | Antoine Quinquet,1,1,,1,1,,1.0,1.0,,1.0,1.0
bm25,per_question,5adffe7155429906c02daa9e,bridge,hard,"The songs from the sountrack to ""When Harry Met Sally"" are performed by a singer that has had how many top 20 US albums?",Harry Connick Jr. | When Harry Met Sally... (soundtrack),When Harry Met Sally... (soundtrack) | Golden Gate University School of Law | Harry Connick Jr. | When Harry Met Sally... | Dumb and Dumberer: When Harry Met Lloyd | Sunset Las Palmas Studios | Nora Ephron | Meg Ryan | Connie Sawyer | Bruno Kirby,1,1,,0,1,,0.5,1.0,,1.0,1.0
bm25,per_question,5ab642845542995eadeeff8e,comparison,hard,Are Broughtonia and Laeliocattleya both orchids?,Broughtonia | Laeliocattleya,Laeliocattleya | Broughtonia | Broughtonia sanguinea | Paracaleana | Caladenia | Calochilus | William Henry Nicholls | Cattleytonia | Hawkinsara | Otaara,1,1,,1,1,,1.0,1.0,,1.0,1.0
bm25,per_question,5a906a685542990a9849362e,bridge,hard,Where was the world cup hosted that Algeria qualified for the first time into the round of 16?,2014 FIFA World Cup | Algeria at the FIFA World Cup,Algeria at the FIFA World Cup | 1968–69 in Belgian football | 1991 Rugby World Cup | Ukraine national football team | 2002 FIFA World Cup | Switzerland women's national football team | Orvar Bergmark | 2014 FIFA World Cup | 2015 Cricket World Cup opening ceremony | Tertiary Student Rugby League World Cup,1,1,,0,0,,0.5,0.5,,1.0,1.0
bm25,per_question,5a7633ad5542992db9473741,comparison,hard,"Which was fought earlier in our nation's history, the Seven Days Battles or the Battle of Manila?",Battle of Manila (1945) | Seven Days Battles,"Battle of Manila (1945) | Northern Virginia Campaign | Battle of Port Republic | Seven Days Union order of battle | Battle of Cross Keys | Battle of Gaines's Mill | Seven Days Confederate order of battle | Savage's Station, Virginia | Seven Days Battles | Battle of Malvern Hill",1,1,,0,0,,0.5,0.5,,1.0,1.0
bm25,per_question,5a74ce9655429974ef308c6c,bridge,hard,"What retailer in ABQ Uptown is headquarted in Poole, Dorset, United Kingdom?",ABQ Uptown | Lush (company),"ABQ Uptown | Lush (company) | Fire Radio | Viscount Trenchard | Canford Cliffs | Viscount Wimborne | Poole Methodist Church | Baron de Mauley | List of cider producers in Dorset | Dorset County Council election, 2013",1,1,,1,1,,1.0,1.0,,1.0,1.0
bm25,per_question,5a713a5a5542994082a3e6a9,bridge,hard,What football club plays in the area between the old tool gates: Brook Bar and Trafford bar?,"Manchester United F.C. in European football | Old Trafford, Greater Manchester","Gorse Hill | Old Trafford, Greater Manchester | Aquinas Old Collegians Football Club | Manchester United F.C. | Trojans Rugby Football Club | ŠNK Radgona | Maxine's Tap Room | Manchester United F.C. in European football | Trafford Bar tram stop | Ragbi Klub Mornar Bar",1,1,,0,0,,0.5,0.5,,0.5,0.5
bm25,per_question,5ab341f755429969a97a8114,bridge,hard,"The song ""Chim Chim Cher-ee"" can be heard  in the ""Mary Poppins"" scene of a Disney ride that debuted in what year?",Chim Chim Cher-ee | The Great Movie Ride,Chim Chim Cher-ee | My Kind of Town | The Great Movie Ride | I Love to Laugh | Mary Poppins (song) | Mary Poppins (film) | A Man Has Dreams | Step in Time | Mary Poppins Opens the Door | Mary Poppins Returns,1,1,,0,1,,0.5,1.0,,1.0,1.0
bm25,per_question,5a8325b35542990548d0b18f,bridge,hard,"Who held the record for the longest service in the Australian Parliament for a woman, and was surpassed by  a former Australian politician who was the 29th Speaker of the House of Representatives?",Bronwyn Bishop | Kathy Sullivan (Australian politician),Kathy Sullivan (Australian politician) | Bronwyn Bishop | Philip Ruddock | Mehmet Tillem | Peter Blacker | Bob Debus | Carol Martin | Roslyn Dundas | Michael Atkinson | Richard Torbay,1,1,,1,1,,1.0,1.0,,1.0,1.0
bm25,per_question,5ab9374b554299131ca422c6,bridge,hard,"Which man who presented the Australia 2022 FIFA World Cup bid was born on October 22, 1930?",Australia 2022 FIFA World Cup bid | Frank Lowy,Australia 2022 FIFA World Cup bid | 2018 and 2022 FIFA World Cup bids | United States 2022 FIFA World Cup bid | Russia 2018 FIFA World Cup bid | Japan 2022 FIFA World Cup bid | Qatar 2022 FIFA World Cup bid | South Korea 2022 FIFA World Cup bid | Indonesia 2022 FIFA World Cup bid | Morocco 2026 FIFA World Cup bid | Frank Lowy,1,1,,0,0,,0.5,0.5,,1.0,1.0
bm25,per_question,5ae52c0f5542992663a4f12e,bridge,hard,What major city is the Faith Lutheran Middle School and High School located by?,"Faith Lutheran Middle School &amp; High School | Summerlin, Nevada","Sullivan East High School | Paso Robles High School | Faith Lutheran Middle School &amp; High School | Mentor High School | Port Charlotte High School | Lutheran High School (La Verne, California) | Faith Lutheran High School | Vernon Fox | Faith Lutheran College, Redlands | Summerlin, Nevada",0,1,,0,0,,0.0,0.5,,0.3333333333333333,0.3333333333333333
bm25,per_question,5adbfbd555429947ff173893,bridge,hard,What British singer-songwriter hosted the 16th Annual Young Hollywood Awards?,2014 Young Hollywood Awards | Kelly Osbourne,2014 Young Hollywood Awards | 2003 Kids' Choice Awards | Kelly Osbourne | Puerto Roc Records | Maureen Dragone | 12th Youth in Film Awards | 2013 Young Hollywood Awards | Jeremy Schoenberg | Penske Media Corporation | Young Hollywood Awards,1,1,,0,1,,0.5,1.0,,1.0,1.0
bm25,per_question,5ab7f0015542992aa3b8c88b,bridge,hard,Who did the Star and Dagger bass player marry?,Sean Yseult | Supagroup,Double Dagger | Sean Yseult | Zachary Throne | Didi Beck | Even Steven Levee | Rodney Slatford | Winnebago Deal | Dave Meros | Walkdown | Supagroup,1,1,,0,0,,0.5,0.5,,0.5,0.5
bm25,per_question,5ac547525542993e66e822a3,bridge,hard,"In 2017, what was 3/4th of the organization that also has a Center for Veterinary Medicine as well as part of the U.S. Department of Health and Human Services, spent on?",Food and Drug Administration | Melarsomine,"Center for Pan Asian Community Services, Inc. | Supporting Healthy Marriage Project | Food and Drug Administration | Western University of Health Sciences | Oyewale Tomori | United States Public Health Service | Ontario Veterinary College | New Bolton Center | Brenda McCowan | Melarsomine",0,1,,0,0,,0.0,0.5,,0.3333333333333333,0.3333333333333333
bm25,per_question,5a7cbf8c554299452d57b9f4,comparison,hard,"Which came out first, Dinosaur or McFarland, USA","Dinosaur (film) | McFarland, USA","McFarland, USA | Cinizasaurus | Comanchesaurus | Cryptoraptor | Oryctodromeus | Dinosaur (film) | Dakotadon | Sphaerotholus | Mark Ciardi | Fruitadens",1,1,,0,0,,0.5,0.5,,1.0,1.0
bm25,per_question,5a7ddc5a5542995f4f4022da,bridge,hard,Both Bishop Carroll Catholic High School and Kapaun Mt. Carmel Catholic High School are located in which city in Kansas?,Bishop Carroll Catholic High School | Kapaun Mt. Carmel Catholic High School,"Bishop Carroll Catholic High School | Kapaun Mt. Carmel Catholic High School | Fremont School District 79 | John S. Burke Catholic High School | Bishop Manogue High School | St. Petersburg Catholic High School | Spalding Catholic High School | Carmel High School (Mundelein, Illinois) | Bishop Sullivan Catholic High School | Monroe Catholic High School",1,1,,1,1,,1.0,1.0,,1.0,1.0
bm25,per_question,5a7a1cd85542990783324e65,bridge,hard,What was the 58th quadrennial American presidential election held after the 2016 Michigan Democratic primary?,"Michigan Democratic primary, 2016 | United States presidential election, 2016","United States presidential election, 2016 | Michigan Democratic primary, 2016 | United States presidential election, 1960 | United States presidential election, 1976 | United States presidential election, 2012 | United States presidential election, 1968 | United States presidential election, 1892 | United States presidential election, 1964 | 2044 election | United States presidential election, 2020",1,1,,1,1,,1.0,1.0,,1.0,1.0
bm25,per_question,5ae0a59a55429945ae9593e2,bridge,hard,This Celtic ruler who was born in AD 43 ruled southeastern Britain prior to conquest by which empire?,Catuvellauni | Togodumnus,Catuvellauni | AD 43 | History of Wales | Durotriges | Corieltauvi | Roman conquest of Britain | History of England | Sussex chicken | Romano-British culture | Togodumnus,1,1,,0,0,,0.5,0.5,,1.0,1.0
bm25,per_question,5a8b987f5542997f31a41d7a,bridge,hard,"What is the name of the detective novelist parent of the author of '""Q"" Is for Quarry'?",&quot;Q&quot; Is for Quarry | Sue Grafton,Rubislaw quarry | Sue Grafton | He Who Whispers | The Crooked Hinge | C. Hugh Holman | Rupaye Dus Karod | Lake District Mysteries | &quot;Q&quot; Is for Quarry | Andy Straka | June Thomson,1,1,,0,0,,0.5,0.5,,0.5,0.5
bm25,per_question,5a8739a05542994775f607ab,bridge,hard,What is the birthplace of the Senator who represents the first of 62 districts in the State Senate?,Kenneth LaValle | New York's 1st State Senate district,Kenneth LaValle | Nesting (voting districts) | Andrea Stewart-Cousins | California State Senate | New York's 1st State Senate district | Hawaii Senate | New York's 2nd State Senate district | New York's 3rd State Senate district | Steven Bradford | New York's 4th State Senate district,1,1,,0,1,,0.5,1.0,,1.0,1.0
bm25,per_question,5ae67dba55429908198fa5f0,bridge,hard,The Memphis Hustle are based in a suburb of a city with a population of what in 2010?,"Memphis Hustle | Southaven, Mississippi","Memphis Hustle | Olive Branch, Mississippi | Ellenbrook, Western Australia | Southaven, Mississippi | Marion, Arkansas | Millington, Tennessee | Memphis metropolitan area | Lakeland, Tennessee | Covington, Tennessee | West Memphis, Arkansas",1,1,,0,1,,0.5,1.0,,1.0,1.0
bm25,per_question,5a7b3f4d5542992d025e67bb,bridge,hard,"Which songwriting duo composed music for ""La La Land"", and created lyrics for ""A Christmas Story: The Musical""? ",A Christmas Story: The Musical | Pasek and Paul,A Christmas Story: The Musical | Pasek and Paul | David and Sandy Reynolds-Wasco | City of Stars | Audition (The Fools Who Dream) | Mary Zophres | List of accolades received by La La Land | La La Land (Demi Lovato song) | La La Land (soundtrack) | Another Day of Sun,1,1,,1,1,,1.0,1.0,,1.0,1.0
bm25,per_question,5ae2dfd155429928c423951b,bridge,hard,"Which of the city at the south of Shelly Beach, New South Wales is a local government area in the Hunter region of New South Wales, Australia?","City of Newcastle | Shelly Beach, New South Wales","Gillieston Heights | Unincorporated Far West Region | City of Newcastle | Yanco Agricultural High School | Shelly Beach, New South Wales | Bucketty | Mount View, New South Wales | Grahamstown Dam | Shelly Beach (Manly) | Niagara Park, New South Wales",0,1,,0,1,,0.0,1.0,,0.3333333333333333,0.3333333333333333
bm25,per_question,5ab6ba245542995eadef007f,comparison,hard,Are Bamboo Mañalac and Danny Jones both musicians?,Bamboo Mañalac | Danny Jones,"Danny Jones | The Voice of the Philippines | The Voice Teens (Philippine TV series) | Bamboo Mañalac | As the Music Plays | Bamboo (band) | Rivermaya | The Voice Teens (Philippines season 1) | No Water, No Moon | Kakoy Legaspi",1,1,,0,1,,0.5,1.0,,1.0,1.0
bm25,per_question,5ab8854555429934fafe6e0c,bridge,hard,"Works by Hanna Leena Kristiina Varis are part of a collection in a museum that houses approximately 65,000 what?",Albertina | Hanna Varis,Hanna Varis | Albertina | Karaboro languages | Darayim District | Marovoay | United Negro College Fund | Remington Model 51 | Amistad Dam Port of Entry | Gwangjang Market | Pakistan Air Force,1,1,,1,1,,1.0,1.0,,1.0,1.0
bm25,per_question,5a8eea4a5542990e94052bb7,bridge,hard,When was the Western Germanic language spoken from which the small settlement situated on the river Leda opposite Leer derives its name?,Leda (river) | Old Frisian,Leda (river) | Leer | English language | Suorva | Old Frisian | Old Saxon | Afrikaans | Proto-Norse language | German language | Dutch language,1,1,,0,1,,0.5,1.0,,1.0,1.0
bm25,per_question,5a74c85055429916b0164218,bridge,hard,"Born on 6 March 1937, this man was also a citizen of the United Kingdom.",Alistair Grant | British people,"Australian referendum, 1937 | Valentina Tereshkova | Arild Nyquist | British people | William Bonfield | Vatroslav Rožić | Chawalit Kamutchati | Paul Méfano | Robin Bailie | Alistair Grant",0,1,,0,0,,0.0,0.5,,0.25,0.25
bm25,per_question,5a88dcf9554299206df2b383,bridge,hard,"What country does Hatton Hill and Hatton Castle, Angus have in common?","Hatton Castle, Angus | Hatton Hill","Hatton Hill | Hatton Castle, Angus | Angus cattle | Hatton baronets | Hatton Castle, Aberdeenshire | Lung Fu Shan Country Park | Auchterhouse Castle | Hatton, Warwickshire | Hutton Castle | Broughty Castle",1,1,,1,1,,1.0,1.0,,1.0,1.0
bm25,per_question,5a7625c7554299109176e668,bridge,hard,What podcast was the cheif executive officer of Nerdist Industries a guest on?,Chris Hardwick | Comedy Film Nerds,Nerdist Industries | Bobby Mehta | The Nerdist Podcast | Chris Hardwick | Comedy Film Nerds | Chloe Dykstra | Jessica Chobot | Maltin on Movies | The Drop-In (podcast) | Nerdist News,0,1,,0,1,,0.0,1.0,,0.25,0.25
bm25,per_question,5ac0d83a554299294b219038,bridge,hard,Randall Cunningham II was a multi-sport athlete at the high school located in what Nevada city?,Bishop Gorman High School | Randall Cunningham II,Randall Cunningham | Nevada Union High School | Randall Cunningham II | Vashti Cunningham | Bishop Gorman High School | Guo Jie | David Masur | Adam Thielen | List of multi-sport athletes | Ken Rose (gridiron football),0,1,,0,1,,0.0,1.0,,0.3333333333333333,0.3333333333333333
bm25,per_question,5a790d8f554299029c4b5eec,bridge,hard,"Which English musician is known for both the songs ""See Yourself"" and ""Withing You Without You""?",See Yourself | Within You Without You,See Yourself | Sharon Gannon | Gem Archer | Love Songs: A Compilation... Old and New | List of songs recorded by Syd Barrett | Within You Without You | 5:55 | We Laughed | Who Can See It | No Plan (EP),1,1,,0,0,,0.5,0.5,,1.0,1.0
bm25,per_question,5ab2c5e255429916697740ba,bridge,hard,"Which professional ice hockey position does the Captain of the National Hockey League All-Star Game ""Away Team"" play?",60th National Hockey League All-Star Game | Jonathan Toews,57th National Hockey League All-Star Game | 60th National Hockey League All-Star Game | National Hockey League All-Star Game | Ryan Johansen | List of Stanley Cup champions | 20th National Hockey League All-Star Game | NHL All-Star Skills Competition | Fred Doherty | Jonathan Toews | Travis Richards,1,1,,0,0,,0.5,0.5,,0.5,0.5
bm25,per_question,5abcfc365542993a06baf9d6,bridge,hard,"What year did the series on CBS, starring the actor who known for his role in ""Rebel Without a Cause,"" air?",CBS Television Workshop | James Dean,Casey Braxton | Stewart Stern | Jack Grinnage | Corey Allen | Sal Mineo | Rebel Highway | Jim Backus | CBS Television Workshop | James Dean | Rebel Without a Pause,0,0,,0,0,,0.0,0.0,,0.125,0.125
bm25,per_question,5a8ee6915542990e94052bad,bridge,hard,"What season was the character introduced that becomes the main antagonist in the  following season, from the animated television series created by Bryan Konietzko and Michael Dante DiMartino as a sequel to """", which aired from 2005 to 2008? ",Kuvira | The Legend of Korra,The Legend of Korra | Zaheer | Kuvira | Bolin (The Legend of Korra) | Avatar: The Last Airbender (season 1) | List of Avatar: The Last Airbender episodes | Avatar: The Last Airbender (season 2) | Avatar: The Last Airbender (season 3) | Iroh | List of The Legend of Korra episodes,1,1,,0,1,,0.5,1.0,,1.0,1.0
bm25,per_question,5abba4855542993f40c73b68,bridge,hard,"Who were the directors of the 2009 American science fiction film starring the actor who played Dexter Morgan in the Showtime TV Network series ""Dexter""?",Gamer (film) | Michael C. Hall,"Gamer (film) | List of Dexter episodes | Dexter (TV series) | Michael C. Hall | Vince Masuka | Hello, Dexter Morgan | The Damage a Man Can Do | It's Alive! (Dexter) | The British Invasion (Dexter) | Sage Kirkpatrick",1,1,,0,1,,0.5,1.0,,1.0,1.0
bm25,per_question,5ae0bae555429906c02dab08,bridge,hard,"Which travel parody series featured American actor, comedian, and radio host best known as the host of ""The Joe Schmo Show""?",Hidden America with Jonah Ray | Ralph Garman,Ralph Garman | Robert Belushi | Hidden America with Jonah Ray | Lance Krall | The Joe Schmo Show | Free Radio (TV series) | Stone Stanley Entertainment | Gretchen Palmer | List of The Joe Schmo Show episodes | Matt Kennedy Gould,1,1,,0,1,,0.5,1.0,,1.0,1.0
bm25,per_question,5ab271fe554299449642c8a6,comparison,hard,Do The Importance of Being Icelandic and The Five Obstructions belong to different film genres ?,The Five Obstructions | The Importance of Being Icelandic,The Importance of Being Icelandic | The Five Obstructions | Music composition and composers in Pristina | Parody film | Take 21 | Jackie Lou Blanco | Buddy film | Film laboratory | Poetical Refugee | Three are Three,1,1,,1,1,,1.0,1.0,,1.0,1.0
bm25,per_question,5a7997a2554299029c4b5f59,bridge,hard,Tefik Selim Mborja was a part of a party that held power in Albania until what year? ,Albanian Fascist Party | Tefik Mborja,"Tefik Mborja | Albanian Fascist Party | People's Socialist Republic of Albania | Madras Legislative Assembly election, 1967 | United Bermuda Party | Swedish general election, 1982 | Hungarian Communist Party | Confederation of Mexican Workers | Bal'arab bin Himyar | Australian federal election, 1972",1,1,,1,1,,1.0,1.0,,1.0,1.0
bm25,per_question,5add673e5542992ae4cec54d,bridge,hard,Joe Walker played for which team that ends their regular season with the Civil War rivalry game?,Joe Walker (American football) | Oregon Ducks football,Joe Walker (American football) | Oregon Ducks football | Army–Navy Game | 1983 Oregon State vs. Oregon football game | Textile Bowl | Civil War (college football game) | Magnolia Bowl | Battle for the Bell | Battle of the Blue | The Rivalry (Lehigh–Lafayette),1,1,,1,1,,1.0,1.0,,1.0,1.0
bm25,per_question,5ae819ac55429952e35eaa16,bridge,hard,"What station broadcast the episode ""Marry Me a Little, Marry Me a Little More"" , of the series created by Max Mutchnick and David Kohan?","Marry Me a Little, Marry Me a Little More | Will &amp; Grace","Marry Me a Little, Marry Me a Little More | James Carroll (actor) | Will &amp; Grace | Pilot (Will &amp; Grace) | Boston Common (TV series) | Good Morning, Miami | Four Kings | The Stones (TV series) | Partners (2012 TV series) | David Kohan",1,1,,0,1,,0.5,1.0,,1.0,1.0
bm25,per_question,5aba65a055429939ce03dcd2,bridge,hard,Georges-Henri Bousquet translated the work of a historian who is of what heritage?,Georges-Henri Bousquet | Ibn Khaldun,Georges-Henri Bousquet | Ghulam Nabi Firaq | Sally Gibson | Latresne | Blackstone River and Canal Heritage State Park | Jean Portante | Armando Mook | Don Bousquet | John Hirst (historian) | Ibn Khaldun,1,1,,0,0,,0.5,0.5,,1.0,1.0
bm25,per_question,5a87bada5542994846c1cddc,bridge,hard,In which city are the headquarters of the American research and scientific development company where Ravi Sethi worked as computer scientist located?,Bell Labs | Ravi Sethi,"Bell Labs | Pharma Medica | Annie Easley | Ravi Sethi | Albanian University in Berat | Sethi–Ullman algorithm | David H. Bailey | Nuria Oliver | Franz Josef Och | Compilers: Principles, Techniques, and Tools",1,1,,0,1,,0.5,1.0,,1.0,1.0
bm25,per_question,5ae74fc45542997b22f6a6b4,bridge,hard,What is the full name of the viral respiratory disease in which Yi Guan's research helped to prevent the outbreak of?,Timeline of the SARS outbreak | Yi Guan,Yi Guan | Chronic Respiratory Disease | Severe acute respiratory syndrome | Timeline of the SARS outbreak | Journal of Thoracic Disease | Feline viral rhinotracheitis | Irish Thoracic Society | Pulmonary rehabilitation | SARS (disambiguation) | Asthma-related microbes,1,1,,0,1,,0.5,1.0,,1.0,1.0
bm25,per_question,5adf65555542992d7e9f9334,bridge,hard,Which Kentucky Writers Hall of Fame author has had works published by Dim Gray Bar Press?,Dim Gray Bar Press | Wendell Berry,Dim Gray Bar Press | Nebula Award for Best Novel | Wendell Berry | Jay Cronley | Franci Cerar | New York State Writers Hall of Fame | Winfred Blevins | Blinkey Horn | Melissa Fay Greene | Judith Ortiz Cofer,1,1,,0,1,,0.5,1.0,,1.0,1.0
bm25,per_question,5ade69e455429975fa854ec5,bridge,hard,What director worked with Vikram Bhatt on a film starring actors Rajneesh Duggal and Adah Sharma?,1920 (film series) | 1920 (film),Ankahee (2006 film) | 1920 (film) | Phhir | Inteha (2003 film) | Rajneesh Duggal | Spark (2014 film) | Anhoniyon Ka Andhera | Udanchhoo | 1920 (film series) | Be Careful (film),1,1,,0,0,,0.5,0.5,,0.5,0.5
bm25,per_question,5ae057fd55429945ae959328,bridge,hard, Robert Smith founded the multinational company headquartered in what city?,General Mills | Robert Smith (Illinois politician),Robert Smith (Illinois politician) | RetailMeNot | Stevanato Group | Hyrum W. Smith | Henkel | Corey Smith (artist) | Equinix | Teleperformance | Namsung electronics | General Mills,1,1,,0,0,,0.5,0.5,,1.0,1.0
bm25,per_question,5ab28019554299722f9b4d51,bridge,hard,What amount was the settlement that the character from the Son of al Quada got in 2017?,Omar Khadr | Son of al Qaeda,"Damian Wayne | Omar Khadr | Duty to settle | List of largest pharmaceutical settlements | Al Utouriya | Fraley v. Facebook, Inc. | Mana Al Otaiba | Tell El Sakan | Kasia Al Thani | Son of al Qaeda",1,1,,0,0,,0.5,0.5,,0.5,0.5
bm25,per_question,5a75f79555429976ec32bcca,bridge,hard,"Considered the strongest recorded tropical cyclone, which cyclone had a film made about it in 2007?",1999 Odisha cyclone | Kathantara,Cyclone Kesiny | Cyclone Esau | 1999 Odisha cyclone | Cyclone Anne | Cyclone Donna | Cyclone Gonu | Cyclone Hondo | 2002–03 Australian region cyclone season | 2011–12 South Pacific cyclone season | Kathantara,0,1,,0,0,,0.0,0.5,,0.3333333333333333,0.3333333333333333
bm25,per_question,5adef80b5542993a75d263c4,bridge,hard,The 2000 British film Snatch was later adapted into a television series for what streaming service?,Snatch (TV series) | Snatch (film),Please Don't Eat the Daisies | Please Twins! | Snatch (film) | Snatch (TV series) | Gilmore Girls: A Year in the Life | Orange Is the New Black | Swedish Dicks | Bajillion Dollar Propertie$ | Romper Stomper (TV series) | AXN,0,1,,0,1,,0.0,1.0,,0.3333333333333333,0.3333333333333333
bm25,per_question,5ae0aaf455429945ae959401,bridge,hard,Chris Williams last played for which football club from the National League North?,Chris Williams (English footballer) | Salford City F.C.,Chris Williams (English footballer) | Salford City F.C. | Jack Truelove | National League (English football) | National League North | National League South | Gainsborough Trinity F.C. | Curzon Ashton F.C. | Spennymoor Town F.C. | Boston United F.C.,1,1,,1,1,,1.0,1.0,,1.0,1.0
bm25,per_question,5ab47d765542991751b4d78f,bridge,hard,Who designed the hotel that held the IFBB professional bodybuilding competition in September 1991?,1991 Mr. Olympia | Walt Disney World Dolphin,2017 Mr. Olympia | 1980 Ms. Olympia | 1991 Mr. Olympia | 1981 Ms. Olympia | 1975 Mr. Olympia | 2012 Ms. Olympia | 1991 Ms. Olympia | 2010 Ms. Olympia | Walt Disney World Dolphin | 2011 Ms. Olympia,0,1,,0,0,,0.0,0.5,,0.3333333333333333,0.3333333333333333
bm25,per_question,5a7ed2c655429930675135e5,bridge,hard,"At the 71st Golden Globe Awards for television in 2013, what achievement did Breaking Bad, police sitcom Brooklyn Nine-Nine and American Hustle attain?",71st Golden Globe Awards | Brooklyn Nine-Nine,Brooklyn Nine-Nine | 71st Golden Globe Awards | Dancing on the Edge (TV series) | Golden Globe Award for Best Animated Feature Film | 51st Golden Globe Awards | 61st Golden Globe Awards | 31st Golden Globe Awards | Breaking Bad | Scarface (soundtrack) | Flight of the Innocent,1,1,,1,1,,1.0,1.0,,1.0,1.0
bm25,per_question,5ac3e0f7554299194317388b,bridge,hard,Which actor does American Beauty and American Beauty have in common?,American Beauty (1999 film) | American Beauty (soundtrack),"List of accolades received by American Beauty | American Beauty/American Psycho Tour | The Kids Aren't Alright (Fall Out Boy song) | Coty, Inc. | American Beauty (1927 film) | American Beauty (1999 film) | Christopher Greenbury | La Belle Américaine | American Beauty (soundtrack) | Miss American Beauty 1963",0,0,,0,0,,0.0,0.0,,0.16666666666666666,0.16666666666666666
bm25,per_question,5a7bae20554299294a54aa96,bridge,hard,Onika Tanya Maraj is a judge on a television show hosted by whom? ,American Idol (season 12) | Nicki Minaj,Nicki Minaj | Freedom Watch with Judge Napolitano | Rewrapped | On the Ball (ITV television show) | The Apartment - Design Your Destiny | The House of Tiny Tearaways | The Sarah Millican Television Programme | Sarah Palin's Alaska | Tómbola (TV series) | American Idol (season 12),1,1,,0,0,,0.5,0.5,,1.0,1.0
bm25,per_question,5ab8ee035542991b5579f04b,comparison,hard,Are Hot Rod and The Memory of Our People both magazines?,Hot Rod (magazine) | The Memory of Our People,The Memory of Our People | Hot Rod Lincoln | California Hot Rod Reunion | Fender Hot Rod DeVille | National Hot Rod Reunion | Rat rod | Fender Hot Rod Deluxe | Volvo T6 | Ala Kart (custom car) | Hot Rod (magazine),1,1,,0,0,,0.5,0.5,,1.0,1.0
bm25,per_question,5a7a276d5542996c55b2dd27,bridge,hard,Who was Chamberlain and Colonel of the military staff of The Merrie Monarch?,Charles Hastings Judd | Kalākaua,Charles Hastings Judd | George W. Macfarlane | James A. Winnefeld Jr. | Corps of Military Staff Clerks | Merrie Monarch Festival | Ottoman Military College | Staff (military) | Kalākaua | Muumuu | Aloha Dalire,1,1,,0,0,,0.5,0.5,,1.0,1.0
