retrieval_run_id,method,setting,example_id,rank,title,score
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8db19d5542994ba4e3dd00,5,Wilford H. Fawcett House,0.15928938984870911
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8db19d5542994ba4e3dd00,6,William H. Cook Water Tank House,0.15755391120910645
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8db19d5542994ba4e3dd00,7,Ophur,0.12130677700042725
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8db19d5542994ba4e3dd00,8,"Amherst, Massachusetts",0.12122245132923126
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8db19d5542994ba4e3dd00,9,"United States Senate election in Illinois, 1978",0.071901783347129822
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8db19d5542994ba4e3dd00,10,Suffrajett,0.068464279174804688
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8dd5f955429917b4a5bcc7,1,1998 Toyota Grand Prix of Long Beach,0.5451279878616333
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8dd5f955429917b4a5bcc7,2,2006 Toyota Grand Prix of Long Beach,0.50568073987960815
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8dd5f955429917b4a5bcc7,3,2014 Toyota Grand Prix of Long Beach,0.47221630811691284
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8dd5f955429917b4a5bcc7,4,Toyota Pro/Celebrity Race,0.46516478061676025
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8dd5f955429917b4a5bcc7,5,2017 Toyota Grand Prix of Long Beach,0.44057470560073853
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8dd5f955429917b4a5bcc7,6,2013 Toyota Grand Prix of Long Beach,0.43414676189422607
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8dd5f955429917b4a5bcc7,7,2015 Toyota Grand Prix of Long Beach,0.38116797804832458
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8dd5f955429917b4a5bcc7,8,2016 Toyota Grand Prix of Long Beach,0.37859588861465454
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8dd5f955429917b4a5bcc7,9,Ryan Hunter-Reay,0.35346651077270508
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8dd5f955429917b4a5bcc7,10,Alex Zanardi,0.33423671126365662
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8e068b5542995085b37384,1,Ferocactus,0.59338730573654175
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8e068b5542995085b37384,2,Silene,0.58333313465118408
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8e068b5542995085b37384,3,Silene stenophylla,0.56651699542999268
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8e068b5542995085b37384,4,Silene menziesii,0.54985189437866211
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8e068b5542995085b37384,5,Silene suksdorfii,0.54514157772064209
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8e068b5542995085b37384,6,Silene antirrhina,0.53589451313018799
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8e068b5542995085b37384,7,Silene conoidea,0.5331307053565979
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8e068b5542995085b37384,8,Silene tomentosa,0.52368044853210449
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8e068b5542995085b37384,9,Sex determination in Silene,0.49248340725898743
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8e068b5542995085b37384,10,Silene latifolia,0.42956125736236572
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8e0a005542995085b373a1,1,Bordan Tkachuk,0.6075025200843811
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8e0a005542995085b373a1,2,Jonathan Michael Ansell,0.36255085468292236
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8e0a005542995085b373a1,3,Terren Peizer,0.33381694555282593
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8e0a005542995085b373a1,4,Viglen,0.25642836093902588
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8e0a005542995085b373a1,5,Kingstone Companies,0.21992915868759155
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8e0a005542995085b373a1,6,Cardinal Health,0.18265692889690399
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8e0a005542995085b373a1,7,Clean Power Finance,0.17811322212219238
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8e0a005542995085b373a1,8,Owens &amp; Minor,0.16218502819538116
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8e0a005542995085b373a1,9,Compass Minerals,0.15505824983119965
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8e0a005542995085b373a1,10,BankUnited,0.108102947473526
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8e1027554299653c1aa15f,1,2011 Colorado Buffaloes football team,0.74030029773712158
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8e1027554299653c1aa15f,2,2014–15 Colorado Buffaloes men's basketball team,0.73566877841949463
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8e1027554299653c1aa15f,3,2015–16 Colorado Buffaloes men's basketball team,0.73242592811584473
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8e1027554299653c1aa15f,4,2016–17 Colorado Buffaloes men's basketball team,0.72603517770767212
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8e1027554299653c1aa15f,5,2009 Colorado Buffaloes football team,0.72039788961410522
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8e1027554299653c1aa15f,6,2014 Colorado Buffaloes football team,0.70694589614868164
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8e1027554299653c1aa15f,7,2015 Colorado Buffaloes football team,0.69553422927856445
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8e1027554299653c1aa15f,8,2012 Colorado Buffaloes football team,0.67874670028686523
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8e1027554299653c1aa15f,9,1989 Colorado Buffaloes football team,0.67476004362106323
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8e1027554299653c1aa15f,10,2009 Big 12 Conference football season,0.4596845805644989
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8e3dc05542995085b37401,1,Reynolds v. Sims,0.56309831142425537
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8e3dc05542995085b37401,2,Selle v. Gibb,0.47471699118614197
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8e3dc05542995085b37401,3,Charles Morgan Jr.,0.43835139274597168
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8e3dc05542995085b37401,4,Reynolds v. Pegler,0.42568656802177429
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8e3dc05542995085b37401,5,Reynolds v. United States,0.42525953054428101
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8e3dc05542995085b37401,6,Criminal law in the Waite Court,0.37231811881065369
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8e3dc05542995085b37401,7,George Reynolds (Mormon),0.34341475367546082
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8e3dc05542995085b37401,8,Jameel v Wall Street Journal Europe Sprl,0.33415663242340088
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8e3dc05542995085b37401,9,West v. Barnes,0.30722832679748535
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8e3dc05542995085b37401,10,Reynolds v Times Newspapers Ltd,0.30125457048416138
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8e3ea95542995a26add48d,1,Big Stone Gap (film),0.7497057318687439
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8e3ea95542995a26add48d,2,I Love NY (2015 film),0.35519108176231384
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8e3ea95542995a26add48d,3,Great Eastern Conventions,0.29685112833976746
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8e3ea95542995a26add48d,4,Nola (film),0.28829285502433777
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8e3ea95542995a26add48d,5,Kingston Morning,0.27845406532287598
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8e3ea95542995a26add48d,6,Just Another Romantic Wrestling Comedy,0.25537377595901489
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8e3ea95542995a26add48d,7,Hamish and Andy's Gap Year,0.25089871883392334
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8e3ea95542995a26add48d,8,Adriana Trigiani,0.18639308214187622
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8e3ea95542995a26add48d,9,"Clinton, Minnesota",0.17506004869937897
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8e3ea95542995a26add48d,10,New York Society of Model Engineers,0.14288118481636047
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8eb4d65542990e94052b82,1,Jacques Mathou,0.78089606761932373
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8eb4d65542990e94052b82,2,Delicatessen (film),0.52636122703552246
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8eb4d65542990e94052b82,3,Paris Awakens,0.37792763113975525
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8eb4d65542990e94052b82,4,Van Gogh (1991 film),0.31751182675361633
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8eb4d65542990e94052b82,5,Schwartz's,0.29229480028152466
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8eb4d65542990e94052b82,6,Tahar Rahim,0.28384014964103699
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8eb4d65542990e94052b82,7,Mariette Leslie Cotton,0.2566128671169281
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8eb4d65542990e94052b82,8,James Gamble Rogers II,0.20626293122768402
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8eb4d65542990e94052b82,9,Mark T. Smith,0.16559559106826782
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8eb4d65542990e94052b82,10,Samuel Poe,0.024452049285173416
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8ee4315542990e94052ba7,1,Second Anglo-Afghan War,0.70922011137008667
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8ee4315542990e94052ba7,2,Emirate of Afghanistan,0.63060212135314941
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8ee4315542990e94052ba7,3,Treaty of Gandamak,0.57275968790054321
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8ee4315542990e94052ba7,4,Afghan Civil War (1996–2001),0.53513181209564209
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8ee4315542990e94052ba7,5,Shagai Plateau,0.51625996828079224
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8ee4315542990e94052ba7,6,Bukhara operation (1920),0.41957935690879822
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8ee4315542990e94052ba7,7,Edict of Amboise,0.1305135041475296
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8ee4315542990e94052ba7,8,2010 Northern Hemisphere summer heat waves,0.12365718930959702
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8ee4315542990e94052ba7,9,Working Group on Internet Governance,0.11936336755752563
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8ee4315542990e94052ba7,10,"Line 2, Suzhou Rail Transit",0.094377234578132629
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8ee6915542990e94052bad,1,Avatar: The Last Airbender (season 2),0.50938284397125244
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8ee6915542990e94052bad,2,Iroh,0.50746780633926392
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8ee6915542990e94052bad,3,List of Avatar: The Last Airbender episodes,0.45501291751861572
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8ee6915542990e94052bad,4,Kuvira,0.43443834781646729
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8ee6915542990e94052bad,5,List of The Legend of Korra episodes,0.4340980052947998
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8ee6915542990e94052bad,6,Avatar: The Last Airbender (season 3),0.4205363392829895
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8ee6915542990e94052bad,7,The Legend of Korra,0.40125957131385803
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8ee6915542990e94052bad,8,Avatar: The Last Airbender (season 1),0.39888733625411987
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8ee6915542990e94052bad,9,Zaheer,0.39826172590255737
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8ee6915542990e94052bad,10,Bolin (The Legend of Korra),0.38022032380104065
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8eea4a5542990e94052bb7,1,Leer,0.62751370668411255
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8eea4a5542990e94052bb7,2,Leda (river),0.58324193954467773
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8eea4a5542990e94052bb7,3,English language,0.5660560131072998
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8eea4a5542990e94052bb7,4,Old Saxon,0.55643725395202637
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8eea4a5542990e94052bb7,5,Old Frisian,0.49196666479110718
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8eea4a5542990e94052bb7,6,German language,0.48153629899024963
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8eea4a5542990e94052bb7,7,Proto-Norse language,0.46286556124687195
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8eea4a5542990e94052bb7,8,Dutch language,0.4396839439868927
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8eea4a5542990e94052bb7,9,Afrikaans,0.38527926802635193
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8eea4a5542990e94052bb7,10,Suorva,0.22274935245513916
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8ef2a75542995a26add583,1,Seven Brief Lessons on Physics,0.78498435020446777
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8ef2a75542995a26add583,2,Chiara Nappi,0.56776690483093262
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8ef2a75542995a26add583,3,Carlo Rovelli,0.54656386375427246
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8ef2a75542995a26add583,4,Guido Caldarelli,0.48264801502227783
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8ef2a75542995a26add583,5,Aldo Pontremoli,0.48171436786651611
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8ef2a75542995a26add583,6,Claudio Pellegrini,0.47641807794570923
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8ef2a75542995a26add583,7,Sergio Ferrara,0.46812647581100464
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8ef2a75542995a26add583,8,Antonino Lo Surdo,0.46257799863815308
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8ef2a75542995a26add583,9,Micropædia,0.27610427141189575
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8ef2a75542995a26add583,10,Enrico Fermi,0.24065801501274109
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8f05b1554299458435d517,1,"William Pery, 3rd Earl of Limerick",0.71916979551315308
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8f05b1554299458435d517,2,"William Monson, 1st Viscount Oxenbridge",0.58545792102813721
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8f05b1554299458435d517,3,"Henry Fox-Strangways, 3rd Earl of Ilchester",0.5623248815536499
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8f05b1554299458435d517,4,Yeomen of the Guard,0.55938023328781128
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8f05b1554299458435d517,5,"Henry Cadogan, 4th Earl Cadogan",0.52876508235931396
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8f05b1554299458435d517,6,"George Percy, 5th Duke of Northumberland",0.48625853657722473
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8f05b1554299458435d517,7,Earl of Aylesford,0.4074702262878418
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8f05b1554299458435d517,8,"Robert Gascoyne-Cecil, 3rd Marquess of Salisbury",0.37246537208557129
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8f05b1554299458435d517,9,Baron Berkeley of Stratton,0.34230667352676392
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8f05b1554299458435d517,10,"William Street, Limerick",0.30980753898620605
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8f45ca5542997ba9cb320e,1,Manson (film),0.65592032670974731
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8f45ca5542997ba9cb320e,2,500 Years Later,0.55235612392425537
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8f45ca5542997ba9cb320e,3,Idiocracy,0.32928499579429626
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8f45ca5542997ba9cb320e,4,Motherland (2010 film),0.28595495223999023
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8f45ca5542997ba9cb320e,5,Elizabeth Martínez,0.26856362819671631
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8f45ca5542997ba9cb320e,6,Tukufu Zuberi,0.2540251612663269
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8f45ca5542997ba9cb320e,7,Ako Mitchell,0.15711367130279541
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8f45ca5542997ba9cb320e,8,Kyokusui-no-en,0.09602925181388855
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8f45ca5542997ba9cb320e,9,Ife Piankhi,0.091730430722236633
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8f45ca5542997ba9cb320e,10,Ruakuri Cave,0.064632132649421692
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8f4c8d554299458435d5a3,1,Scott Parkin,0.65499413013458252
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8f4c8d554299458435d5a3,2,Halliburton,0.3939531147480011
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8f4c8d554299458435d5a3,3,Mobil Producing Nigeria,0.36497321724891663
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8f4c8d554299458435d5a3,4,Exxon,0.35251981019973755
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8f4c8d554299458435d5a3,5,PRX-07034,0.20300808548927307
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8f4c8d554299458435d5a3,6,Corporate synergy,0.156584233045578
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8f4c8d554299458435d5a3,7,Dummy corporation,0.15255443751811981
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8f4c8d554299458435d5a3,8,Religious Technology Center,0.12827011942863464
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8f4c8d554299458435d5a3,9,Oregon and Transcontinental Company,0.12737585604190826
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8f4c8d554299458435d5a3,10,Yvonne Ridley,0.097410470247268677
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8f69b55542997ba9cb324f,1,"Cold Spring, New York",0.52639549970626831
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8f69b55542997ba9cb324f,2,Valhalla Highlands Historic District,0.45642325282096863
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8f69b55542997ba9cb324f,3,Elmwood Historic District–East,0.42330437898635864
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8f69b55542997ba9cb324f,4,Elmwood Historic District–West,0.41759681701660156
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8f69b55542997ba9cb324f,5,Glimmerglass Historic District,0.39457014203071594
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8f69b55542997ba9cb324f,6,Cromwell's Run Rural Historic District,0.39168006181716919
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8f69b55542997ba9cb324f,7,Calumet Downtown Historic District,0.35463589429855347
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8f69b55542997ba9cb324f,8,Gilbert Town Historic District,0.33051410317420959
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8f69b55542997ba9cb324f,9,"Arrow Rock, Missouri",0.2203107625246048
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8f69b55542997ba9cb324f,10,Greater Newport Rural Historic District,0.17399771511554718
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8f9b8c5542997ba9cb32e6,1,Dirty Pretty Things (band),0.53720009326934814
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8f9b8c5542997ba9cb32e6,2,Carl Barât,0.53395968675613403
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8f9b8c5542997ba9cb32e6,3,Fireflight,0.52828580141067505
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8f9b8c5542997ba9cb32e6,4,Bang Bang You're Dead (song),0.50695192813873291
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8f9b8c5542997ba9cb32e6,5,Deadwood (song),0.47043386101722717
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8f9b8c5542997ba9cb32e6,6,Mirage (Digitalism album),0.45654389262199402
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8f9b8c5542997ba9cb32e6,7,Anthony Rossomando,0.449421226978302
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8f9b8c5542997ba9cb32e6,8,Johanna Bennett,0.37825369834899902
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8f9b8c5542997ba9cb32e6,9,Wondering (Dirty Pretty Things song),0.3496435284614563
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a8f9b8c5542997ba9cb32e6,10,Didz Hammond,0.31374365091323853
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a90580655429933b8a204ef,1,Super Bowl XXXIV,0.62204974889755249
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a90580655429933b8a204ef,2,Super Bowl XXXVII,0.60015785694122314
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a90580655429933b8a204ef,3,1999 St. Louis Rams season,0.48973095417022705
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a90580655429933b8a204ef,4,2000 Tennessee Titans season,0.42606174945831299
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a90580655429933b8a204ef,5,List of Tennessee Titans seasons,0.38924011588096619
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a90580655429933b8a204ef,6,Ted Plumb,0.38601458072662354
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a90580655429933b8a204ef,7,Super Bowl LIII,0.36914438009262085
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a90580655429933b8a204ef,8,Dré Bly,0.30429595708847046
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a90580655429933b8a204ef,9,Bill Leavy,0.28871852159500122
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a90580655429933b8a204ef,10,Ricky Proehl,0.28807002305984497
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a90605d5542995651fb514d,1,Jason Gilbert,0.63811123371124268
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a90605d5542995651fb514d,2,Bizarre (rapper),0.39474958181381226
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a90605d5542995651fb514d,3,Uptown 3000,0.38102716207504272
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a90605d5542995651fb514d,4,Platinum Pied Pipers,0.33716553449630737
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a90605d5542995651fb514d,5,Bad Meets Evil,0.29666146636009216
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a90605d5542995651fb514d,6,Swifty McVay,0.28162544965744019
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a90605d5542995651fb514d,7,Thirty Eight (album),0.28143602609634399
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a90605d5542995651fb514d,8,Clouds (Apollo Brown album),0.27818763256072998
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a90605d5542995651fb514d,9,Xtended Play Version 3.13,0.26001539826393127
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a90605d5542995651fb514d,10,Sunset Blvd. (Yancey Boys album),0.25052285194396973
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a9068a95542990a98493621,1,Filming of James Bond in the 1990s,0.59229451417922974
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a9068a95542990a98493621,2,Pinewood Studios,0.43297749757766724
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a9068a95542990a98493621,3,Julia Ormond,0.21631652116775513
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a9068a95542990a98493621,4,1995 Benson and Hedges Open,0.17102853953838348
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a9068a95542990a98493621,5,List of Home and Away characters (1995),0.079165667295455933
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a9068a95542990a98493621,6,BBC World News,0.072883665561676025
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a9068a95542990a98493621,7,Sam Long,0.065834514796733856
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a9068a95542990a98493621,8,Donald Duffy,0.038731314241886139
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a9068a95542990a98493621,9,"Danny Bakker (footballer, born 16 January 1995)",0.028226114809513092
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a9068a95542990a98493621,10,Kurama Tatsuya,-0.075698830187320709
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a90692f5542990a98493625,1,Suicide Kings,0.40786194801330566
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a90692f5542990a98493625,2,Johnny Galecki,0.32101345062255859
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a90692f5542990a98493625,3,The Mystery of the Yellow Room (1919 film),0.29885870218276978
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a90692f5542990a98493625,4,Kingston: Confidential,0.29039120674133301
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a90692f5542990a98493625,5,The Law &amp; Harry McGraw,0.28184634447097778
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a90692f5542990a98493625,6,Herbert Brean,0.27787712216377258
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a90692f5542990a98493625,7,Mystic River (film),0.26485800743103027
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a90692f5542990a98493625,8,The Renegades,0.21778610348701477
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a90692f5542990a98493625,9,Morgan's Ferry,0.20309334993362427
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a90692f5542990a98493625,10,Penny (The Big Bang Theory),0.14935635030269623
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a906a685542990a9849362e,1,Algeria at the FIFA World Cup,0.76716971397399902
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a906a685542990a9849362e,2,2002 FIFA World Cup,0.49467295408248901
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a906a685542990a9849362e,3,Tertiary Student Rugby League World Cup,0.47525650262832642
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a906a685542990a9849362e,4,2014 FIFA World Cup,0.454581618309021
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a906a685542990a9849362e,5,1968–69 in Belgian football,0.39347726106643677
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a906a685542990a9849362e,6,Ukraine national football team,0.38098761439323425
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a906a685542990a9849362e,7,Switzerland women's national football team,0.3735995888710022
dense_per_question_n500_d10_20260726_r01,dense,per_question,5a906a685542990a9849362e,8,Orvar Bergmark,0.36581581830978394
