retrieval_run_id,method,setting,example_id,rank,title,score
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab56e32554299637185c594,3,Real estate technology,4.3138420195989031
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab56e32554299637185c594,4,Pershing Square Capital Management,3.3529518170569288
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab56e32554299637185c594,5,Loan modification in the United States,3.3158298774817352
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab56e32554299637185c594,6,888 7th Avenue,2.7428938379563035
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab56e32554299637185c594,7,Real estate benchmarking,2.4005977448990077
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab56e32554299637185c594,8,Carl B. Stokes United States Courthouse,2.3948349870963397
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab56e32554299637185c594,9,"Hounsfield Heights/Briar Hill, Calgary",2.3837327638961727
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab56e32554299637185c594,10,South Phoenix,1.5306047764313617
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab5b6c1554299637185c5e5,1,Hellogoodbye,3.2859240598869572
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab5b6c1554299637185c5e5,2,Bobby Fox,2.8125557155477821
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab5b6c1554299637185c5e5,3,The Wonder Who?,2.694683363418684
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab5b6c1554299637185c5e5,4,The Four Seasons (band),2.5808224709886933
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab5b6c1554299637185c5e5,5,Dean Valli,2.5650569521527151
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab5b6c1554299637185c5e5,6,Roy Roman,2.4804569155257976
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab5b6c1554299637185c5e5,7,Valli (album),2.4145346755184871
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab5b6c1554299637185c5e5,8,Jersey Boys: Original Broadway Cast Recording,1.833270764278621
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab5b6c1554299637185c5e5,9,My Eyes Adored You,1.7926284392907674
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab5b6c1554299637185c5e5,10,Can't Take My Eyes Off You,1.6852967836912556
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab5ed505542997d4ad1f255,1,Bruce Spizer,9.2904077737746498
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab5ed505542997d4ad1f255,2,Marsha Albert,7.8047467623258884
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab5ed505542997d4ad1f255,3,Cultural impact of the Beatles,5.2590336400001361
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab5ed505542997d4ad1f255,4,The Beatles,4.7644226937200891
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab5ed505542997d4ad1f255,5,Adam and the Ants,4.350594120054283
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab5ed505542997d4ad1f255,6,Azra,3.5966940323277536
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab5ed505542997d4ad1f255,7,Cargo Records (Canada),3.5779459196532231
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab5ed505542997d4ad1f255,8,Cultural depictions of Elvis Presley,3.4210885882631352
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab5ed505542997d4ad1f255,9,The Beach Boys,3.2412728351953355
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab5ed505542997d4ad1f255,10,Christian Death,3.2126871850632792
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab5f854554299637185c64e,1,Adnan Akmal,6.2611236218245043
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab5f854554299637185c64e,2,Zulqarnain Haider,3.1284426543761312
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab5f854554299637185c64e,3,Kamran Akmal,2.9350656185577955
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab5f854554299637185c64e,4,2013 East Africa Premier League,2.0958348828967637
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab5f854554299637185c64e,5,Lahore Qalandars in 2016,1.9979391645822626
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab5f854554299637185c64e,6,Umar Akmal,1.9889775122014544
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab5f854554299637185c64e,7,999 (Malaysian TV series),1.967878755298853
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab5f854554299637185c64e,8,"Mohammad Salman (cricketer, born 1981)",1.6616789108252437
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab5f854554299637185c64e,9,"Imran Ali (cricketer, born 1985)",1.0758935486975196
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab5f854554299637185c64e,10,Kamran Rasheed,0.43073323923744555
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab626d555429953192ad279,1,Anthony Avent,10.159385595006908
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab626d555429953192ad279,2,Kelsall,6.8461387315722346
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab626d555429953192ad279,3,James Blackmon Sr.,6.7722607232270695
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab626d555429953192ad279,4,"Canton, Michigan",6.206771592851152
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab626d555429953192ad279,5,Jeff Horner,5.9076875651288034
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab626d555429953192ad279,6,"Newark, New Jersey",5.6718516569780908
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab626d555429953192ad279,7,Finchampstead,5.2565421415051938
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab626d555429953192ad279,8,Weldon Drew,4.5685380378198603
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab626d555429953192ad279,9,Larry Friend,4.2152732029014679
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab626d555429953192ad279,10,Presley Askew,3.7699568522018136
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab6369655429953192ad2a1,1,Eucryphia,-0.15056552471819176
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab6369655429953192ad2a1,2,Lepidozamia,-0.1640490045437015
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab642845542995eadeeff8e,1,Laeliocattleya,3.0245617578907957
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab642845542995eadeeff8e,2,Broughtonia,2.1814751960668151
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab642845542995eadeeff8e,3,Broughtonia sanguinea,2.079559285357123
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab642845542995eadeeff8e,4,Paracaleana,1.7873233982561518
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab642845542995eadeeff8e,5,Caladenia,1.7174838410813993
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab642845542995eadeeff8e,6,Calochilus,1.2289276134675036
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab642845542995eadeeff8e,7,William Henry Nicholls,0.60598273118052104
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab642845542995eadeeff8e,8,Cattleytonia,0.54003646682563533
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab642845542995eadeeff8e,9,Hawkinsara,0.54003646682563533
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab642845542995eadeeff8e,10,Otaara,0.5284573644994156
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab659e355429954757d324e,1,Three Men on a Horse,11.930422747583195
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab659e355429954757d324e,2,Michael Wynne (playwright),7.3773356508945529
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab659e355429954757d324e,3,Lenelle Moïse,6.1505188099292507
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab659e355429954757d324e,4,Finn Iunker,4.7797993456947045
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab659e355429954757d324e,5,Jeffrey Stanley,4.5379990498741885
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab659e355429954757d324e,6,Bertha Runkle,3.9051075925265062
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab659e355429954757d324e,7,James Roland MacLaren,3.3901194869850322
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab659e355429954757d324e,8,Sumie Tanaka,2.7737432553722456
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab659e355429954757d324e,9,DeObia Oparei,2.4590006918053642
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab659e355429954757d324e,10,George Abbott,0
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab67772554299110f219a12,1,J. T. Petty,6.1513778292176351
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab67772554299110f219a12,2,Kegelhelm,4.0676375566311131
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab67772554299110f219a12,3,Petit jury,3.8341893333103396
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab67772554299110f219a12,4,M Music &amp; Musicians,3.6559046099967039
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab67772554299110f219a12,5,Outlast,3.0811905406094335
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab67772554299110f219a12,6,Uterine cancer,2.927925749314976
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab67772554299110f219a12,7,Petty treason,2.6083084255723188
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab67772554299110f219a12,8,High treason,2.5388311752949519
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab67772554299110f219a12,9,W. Morgan Petty,2.0783761249265229
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab67772554299110f219a12,10,Imprest system,1.3807262358040453
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab67bd355429954757d32f2,1,Curt Menefee,16.654132588143039
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab67bd355429954757d32f2,2,Michael Strahan,13.877621586510072
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab67bd355429954757d32f2,3,Charissa Thompson,7.9234697284577837
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab67bd355429954757d32f2,4,Ray Nitschke,7.1402409842762795
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab67bd355429954757d32f2,5,Al Wilson (offensive lineman),6.2328415558724419
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab67bd355429954757d32f2,6,Fiona Forbes,6.1523375536388123
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab67bd355429954757d32f2,7,Bill Freehan,6.058154464232647
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab67bd355429954757d32f2,8,Merlin Olsen,5.4977056976307779
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab67bd355429954757d32f2,9,Michael Hjälm,5.2105643229129432
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab67bd355429954757d32f2,10,Tamika Catchings,4.2899183153397651
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab69c25554299110f219a39,1,Owsley Stanley,22.944908213985819
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab69c25554299110f219a39,2,Gary Arlington,15.713675484518873
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab69c25554299110f219a39,3,Key System,12.863066698906398
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab69c25554299110f219a39,4,Old and in the Way (album),12.279674227048284
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab69c25554299110f219a39,5,Ragazzi Boys Chorus,12.019040904589273
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab69c25554299110f219a39,6,Codornices Creek,11.522838390661905
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab69c25554299110f219a39,7,Jory Prum,10.700688841490338
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab69c25554299110f219a39,8,"Oakland, California",10.157445258354945
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab69c25554299110f219a39,9,San Francisco Bay Area Water Trail,9.5163924041591201
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab69c25554299110f219a39,10,Association of Bay Area Governments,8.952088886683045
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab6a2be554299710c8d1f08,1,Battle Beyond the Sun,7.8550119958813713
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab6a2be554299710c8d1f08,2,Queen of Blood,7.6067735176341333
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab6a2be554299710c8d1f08,3,I Was a Satellite of the Sun,4.9609789612972168
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab6a2be554299710c8d1f08,4,Battle Beyond the Stars,4.7161441465195466
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab6a2be554299710c8d1f08,5,Girl Seeks Father,3.1698180373813458
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab6a2be554299710c8d1f08,6,All Costs Paid,2.8817134430413613
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab6a2be554299710c8d1f08,7,The Scarlet Flower (1952 film),2.6138723968769022
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab6a2be554299710c8d1f08,8,The Key (1961 film),1.8875644950953574
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab6a2be554299710c8d1f08,9,Tracker (1987 film),1.6268403281218313
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab6a2be554299710c8d1f08,10,Older Sister,1.5912766580875912
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab6aaff55429953192ad35b,1,Phoenix Hong Kong Channel,15.279444948634456
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab6aaff55429953192ad35b,2,Phoenix Television,13.388257240708363
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab6aaff55429953192ad35b,3,.ky,2.8576398709146225
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab6aaff55429953192ad35b,4,Anthony Travers,2.4523701014707879
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab6aaff55429953192ad35b,5,Cayman Islands national rugby sevens team,2.1596017266869603
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab6aaff55429953192ad35b,6,Carey Olsen,1.7773867772585907
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab6aaff55429953192ad35b,7,Cayman Islands Open 2011,1.5404473578519942
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab6aaff55429953192ad35b,8,Cayman Islands at the 2011 Pan American Games,1.3738780821804253
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab6aaff55429953192ad35b,9,Cayman Enterprise City,1.2894919322052378
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab6aaff55429953192ad35b,10,Walkers (law firm),1.1211633963716043
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab6ba245542995eadef007f,1,Danny Jones,5.9951613441588281
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab6ba245542995eadef007f,2,The Voice of the Philippines,2.7566024328304648
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab6ba245542995eadef007f,3,The Voice Teens (Philippine TV series),1.9038844357038798
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab6ba245542995eadef007f,4,Bamboo Mañalac,1.8682123322025523
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab6ba245542995eadef007f,5,As the Music Plays,1.5075644889011748
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab6ba245542995eadef007f,6,Bamboo (band),1.2989684033959161
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab6ba245542995eadef007f,7,Rivermaya,1.1292270850904793
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab6ba245542995eadef007f,8,The Voice Teens (Philippines season 1),1.1055931309878648
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab6ba245542995eadef007f,9,"No Water, No Moon",1.0409214308607089
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab6ba245542995eadef007f,10,Kakoy Legaspi,0.96461815324282396
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab6bf6d55429953192ad372,1,Phlebodium,3.9480407437752643
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab6bf6d55429953192ad372,2,Phlebodium aureum,3.244107344730947
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab6bf6d55429953192ad372,3,Pieris (plant),3.1993692860767213
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab6bf6d55429953192ad372,4,Pieris floribunda,3.0131348533886224
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab6bf6d55429953192ad372,5,Pieris (butterfly),2.8364721280947762
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab6bf6d55429953192ad372,6,Pieris canidia,2.6368321759229514
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab6bf6d55429953192ad372,7,Leptosporangiate fern,2.5385381100137066
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab6bf6d55429953192ad372,8,Sinopieris,2.4099052083792509
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab6bf6d55429953192ad372,9,Tree fern,2.084311437464148
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab6bf6d55429953192ad372,10,Stephanitis takeyai,0.6821842239994107
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab6d09255429954757d337d,1,1996 FA Charity Shield,3.0326721764929507
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab6d09255429954757d337d,2,David Beckham Academy,2.9366862195552641
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab6d09255429954757d337d,3,Joshua Parlby,2.8651755278507296
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab6d09255429954757d337d,4,Sir Matt Busby Sports Complex,2.8527192686464478
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab6d09255429954757d337d,5,Ernest Mangnall,2.8113423762699674
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab6d09255429954757d337d,6,Alex Ferguson,2.6840725989945455
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab6d09255429954757d337d,7,Matt Busby,2.5932399688371421
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab6d09255429954757d337d,8,David Beckham's Soccer USA,1.9411750844047608
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab6d09255429954757d337d,9,The Class of '92,1.9051418967907177
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab6d09255429954757d337d,10,1995–96 Manchester United F.C. season,1.4603453112657829
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab6f0c25542995eadef00ea,1,Sine Novela,6.4749251248259894
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab6f0c25542995eadef00ea,2,Buried Country,5.404589471869877
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab6f0c25542995eadef00ea,3,Woody Guthrie Folk Festival,5.2345095055760007
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab6f0c25542995eadef00ea,4,Leah Flanagan,4.7728225827106447
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab6f0c25542995eadef00ea,5,South of the Border (2009 film),4.1742558334272175
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab6f0c25542995eadef00ea,6,E. J. Carroll,3.4105184647552149
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab6f0c25542995eadef00ea,7,Araby Lockhart,3.3447716031827595
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab6f0c25542995eadef00ea,8,Manorama (Tamil actress),3.1924571887951485
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab6f0c25542995eadef00ea,9,Milan Murray,2.837863042362216
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab6f0c25542995eadef00ea,10,Clinton Walker,1.844444882649025
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab6ff3a5542991d3222372a,1,James Fieser,9.4678049353894291
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab6ff3a5542991d3222372a,2,Bard College Berlin,6.328141625761103
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab6ff3a5542991d3222372a,3,Macalester College,4.5796830937205772
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab6ff3a5542991d3222372a,4,List of liberal arts colleges,4.5233625298037543
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab6ff3a5542991d3222372a,5,Altruism (ethics),3.930531426456537
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab6ff3a5542991d3222372a,6,Berea College,3.7625992001467616
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab6ff3a5542991d3222372a,7,Alice Lloyd College,3.5841777655971012
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab6ff3a5542991d3222372a,8,Work college,3.5512370420389803
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab6ff3a5542991d3222372a,9,Nancy K. Pearson,3.3625422459726781
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab6ff3a5542991d3222372a,10,Liberal arts college,3.1673017641868331
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab72a025542992aa3b8c7b8,1,All Ages: The Boston Hardcore Film,5.8011910401665885
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab72a025542992aa3b8c7b8,2,"When People Grow, People Go",4.9264356230214954
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab72a025542992aa3b8c7b8,3,A Summer in the Cage,3.7090307184928308
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab72a025542992aa3b8c7b8,4,Combat Zone Wrestling,3.3179002500006156
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab72a025542992aa3b8c7b8,5,Hellfest (American music festival),3.2951928949338418
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab72a025542992aa3b8c7b8,6,I Against I,3.2524478603638705
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab72a025542992aa3b8c7b8,7,The Suicide File,3.1939367891112109
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab72a025542992aa3b8c7b8,8,American Hardcore (film),2.0487697985873736
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab72a025542992aa3b8c7b8,9,Deadfall (1993 film),1.8358777290208321
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab72a025542992aa3b8c7b8,10,Punk's Not Dead (2007 film),1.469447433014951
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab78edc5542995dae37e95c,1,Tyler Kalinoski,5.1368811459210022
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab78edc5542995dae37e95c,2,Calvin Tyler Scott,4.7688528258399154
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab78edc5542995dae37e95c,3,Kevin Lockett,4.702562655119177
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab78edc5542995dae37e95c,4,Middlebourne Historic District,3.7308399830932721
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab78edc5542995dae37e95c,5,Woodville High School (Texas),2.9429178128694007
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab78edc5542995dae37e95c,6,Tyler Consolidated High School,2.9413756712851509
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab78edc5542995dae37e95c,7,East Haven High School,2.7444735798493918
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab78edc5542995dae37e95c,8,Tyler School of Art,2.6917611402607156
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab78edc5542995dae37e95c,9,Olathe East High School,2.2985861142291704
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab78edc5542995dae37e95c,10,Harvest Time Christian Academy,1.9660668705945588
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab7bae95542993667793ff4,1,1994 FA Women's Cup Final,7.6270079469126131
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab7bae95542993667793ff4,2,2000 FA Women's Cup Final,5.0831282458501992
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab7bae95542993667793ff4,3,2016 FA Women's Cup Final,4.7012453678276129
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab7bae95542993667793ff4,4,2017 FA Women's Cup Final,4.5883300938424592
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab7bae95542993667793ff4,5,2002 FA Women's Cup Final,4.4798807322932905
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab7bae95542993667793ff4,6,1997 FA Women's Cup Final,4.3911438331104975
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab7bae95542993667793ff4,7,2015 FA Women's Cup Final,3.7823158609527927
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab7bae95542993667793ff4,8,Doncaster Rovers Belles L.F.C.,3.7088779298132426
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab7bae95542993667793ff4,9,Glanford Park,3.1335253982283047
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab7bae95542993667793ff4,10,Sammy Howarth,2.6364641535848565
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab7bbbf55429928e1fe38bf,1,William Cammisano,5.5226592689709939
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab7bbbf55429928e1fe38bf,2,Rosario Naimo,3.3680584663471493
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab7bbbf55429928e1fe38bf,3,Antonio Cottone,1.9315451351241937
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab7bbbf55429928e1fe38bf,4,Antonio Rotolo,1.8490892774441336
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab7bbbf55429928e1fe38bf,5,Calcedonio Di Pisa,1.8160285275605663
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab7bbbf55429928e1fe38bf,6,Salvatore La Barbera,1.7807628632574344
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab7bbbf55429928e1fe38bf,7,Angelo La Barbera,1.774791538817944
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab7bbbf55429928e1fe38bf,8,Greco Mafia clan,1.7522023364682708
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab7bbbf55429928e1fe38bf,9,Gaspare Spatuzza,1.656177334800256
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab7bbbf55429928e1fe38bf,10,Kansas City crime family,0.5396066101323872
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab7c1a955429928e1fe38c8,1,Cressida Bonas,9.6008096914457823
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab7c1a955429928e1fe38c8,2,Bottom of the World (film),7.7317327754971235
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab7c1a955429928e1fe38c8,3,Lady Alexandra Curzon,6.1896715143066654
bm25_per_question_n500_d10_20260726_r01,bm25,per_question,5ab7c1a955429928e1fe38c8,4,Gelston Castle,5.6851122415542408
